draw,all_cause,mental_disorder,cardiovascular,respiratory,self_harm
455,-482.1198730563634,-32.75882561128552,-187.67157300495336,-72.30520507750035,-1.0628227469190927
456,-579.5551145394123,-26.287554021928383,-192.63182346369877,-75.21833013586915,-3.6076651694910296
457,-423.0835922112877,-15.199551406070922,-197.54252177383486,-79.544576320188,-1.7666427447579984
458,-572.2042206882185,-20.429239700734282,-183.74572492837277,-80.17536319131429,-2.618546395967268
459,-442.4303894351525,-46.55291820547452,-204.8987596368076,-78.71435271588278,-2.8625749042466446
460,-496.8251560308689,-32.38696399307972,-202.69335922005718,-72.46955369828213,-3.1160886473991587
461,-438.86923713421965,-41.97088763438465,-204.76532799601335,-69.5750813726448,-2.100591182375937
462,-525.1557606134105,-35.18984880819875,-190.41507219435127,-72.69865579584834,-1.4810864959939951
463,-542.9580398153169,-36.785133821131005,-189.81041351710127,-70.66649784190344,-2.959261593601995
464,-414.4071974809405,-35.64554852663956,-196.69026571588574,-74.15638832036505,-2.536678798084277
465,-455.5619831255559,-41.808050536201605,-187.1860237445204,-73.63499749426848,-2.7205501401541583
466,-507.797632291928,-22.87927553216907,-201.76299793357904,-70.95297589640994,-3.1066559022086953
467,-544.9484944705865,-24.88924996945587,-186.2781271440169,-74.48932870603605,-4.228807017635021
468,-614.2113571192717,-40.10850385927019,-214.5578982502373,-74.83644102283728,-2.9734623032274223
469,-347.4542571165529,-43.20712930639462,-205.67645690691361,-69.57641856551125,-1.0474693412704534
470,-492.0207400515033,-31.599568855548583,-185.55752708832105,-71.99455034261086,-2.8752929455745124
471,-490.36126110852564,-53.87806491337852,-178.2856436274403,-77.17826588706838,-1.343882062741508
472,-530.8699353740463,-30.06155267444588,-181.07681628528806,-73.45787936165357,-3.3726898035931927
473,-472.95967717112404,-29.753155426080866,-184.48939304894293,-79.06236198344051,-0.8161791328789852
474,-536.2874958186422,-19.70782987173424,-208.3795595962032,-68.22162052976516,-1.9557945041955949
475,-389.8498374169606,-39.566891996109796,-194.6806729560649,-71.15878012857698,-1.7558473702734165
476,-600.1378738788401,-29.6442509596434,-210.10623847440098,-69.52439182942531,-1.6695220095461913
477,-547.920820655395,-44.758310173359085,-206.8118350824644,-72.21875345035245,-2.0512179803461077
478,-619.3702960466632,-26.169913605805768,-191.04313117927998,-74.85720794395193,-1.326942951454383
479,-459.91303849745975,-63.45097864087341,-180.94400518687723,-74.22175476902657,-1.270584147587875
480,-540.6684821563553,-25.86474249370287,-202.14102839581625,-76.00211225403889,-3.8692517215604436
481,-572.5721239297085,-47.42008778499586,-212.28329911215877,-81.4791861504522,-2.3768508515087743
482,-442.4360763972,-32.217419340478045,-191.46085243373741,-75.62339574636579,-2.2051914807636908
483,-450.0481882926308,-31.57325852074926,-197.17724598711584,-81.83673429491196,-2.2472306131186155
484,-440.86476702109036,-33.36378217069946,-192.71652860072203,-73.56504184627758,-1.7003294132393048
485,-489.71663554003675,-36.48540568101831,-190.37060716224804,-77.44335509211851,-0.7543444419646289
486,-462.58715775734635,-42.4651790389419,-182.958792935922,-73.29395476858036,-2.4700296403953903
487,-464.5839938905814,-17.403301567919236,-197.70312691469744,-74.42064001229832,-2.849270676940421
488,-550.8754056785883,-66.27610022053135,-192.2299975047691,-75.42282208081434,-1.6218064525283453
489,-458.9018751642872,-38.321127635155875,-214.08818663195345,-75.87984358229396,-1.9325770691602275
490,-496.6028593411365,-47.951814637198744,-173.3285883527371,-74.0052942568435,-2.442616362733282
491,-390.2428243606245,-36.451643071695734,-197.1531376869297,-73.8630059203767,-3.5504591930031144
492,-412.45631543923207,-41.31929323208748,-190.09400264326217,-73.9046538901118,-3.139181597843599
493,-449.18633335646183,-41.36106048995775,-181.17279144210923,-79.96788092062964,-1.9982177067881546
494,-567.5826078586188,-26.0937775342354,-186.17848701676678,-74.07251197828104,-0.07607047992379835
495,-535.2851865609219,-47.03899075445726,-209.51053709415459,-64.82684962903498,-3.6073162703460286
496,-478.3466795121389,-48.677587493949375,-214.05524728892576,-68.12334443371095,-3.1441807706266984
497,-494.3556849055928,-38.65709416296906,-203.51511713352312,-76.58150178532269,-2.6997119809642602
498,-736.4459926565478,-31.965561265546377,-192.18374371904957,-70.36803447072374,-2.821749962475792
499,-479.0160826731495,-47.542864586578155,-190.1412896015301,-79.48639560632124,-3.1742024931361636
500,-547.806492262113,-43.56966348234186,-185.3425831902545,-68.61341129041818,-2.81094613295865
501,-475.2020169384383,-37.78593877959121,-187.85328804405052,-79.25397875122016,-2.2181609771753465
502,-487.7085590848897,-30.902557801832014,-196.4868561368691,-72.29746064513579,-2.1960621019876654
503,-488.61793287501087,-43.15017269639077,-202.07205620421547,-82.8428669388214,-3.2350372855347898
504,-491.56861967318224,-35.51021224074669,-190.88783393144638,-74.28245776941577,-2.923340916641537
505,-462.183840183687,-20.538345273637027,-197.330563073625,-64.45537027974842,-2.430942880104068
506,-530.3457549810215,-34.65835285442098,-196.37766988549177,-83.8115103874132,-3.927320878878993
507,-408.35328073801884,-24.92154170356691,-192.52525471813422,-70.87977288778865,-2.39508006966449
508,-562.0750962240135,-25.831674898298886,-198.5889941947415,-68.04207406642807,-4.1807378642269555
509,-614.3392540961729,-48.30154583357764,-201.89970866885716,-68.56716634930237,-1.6681002177168405
510,-546.1664229231915,-41.3114693590505,-192.16516673756772,-75.29112134548913,-2.2757491273304127
511,-534.4205650931074,-28.122096246520552,-206.8662386422493,-69.81750229102073,-3.1250090287280585
512,-477.549441268796,-50.18138705976922,-177.3879422684064,-83.56774425731682,-2.2458287340089185
513,-405.0127360267464,-50.496017257865,-193.3445150004668,-70.43504853993971,-1.7410770144494212
514,-546.0647843872196,-35.06046143221356,-174.49765160803724,-71.69008837681827,-2.4667442732568365
515,-395.9056650265997,-33.732694965939835,-204.68724761577693,-74.19060792501998,-2.8974770520654585
516,-548.098367356568,-37.88289182752547,-172.09486666625708,-77.73018981723793,-1.7044988916043633
517,-304.46604411319436,-28.673678410207213,-191.27347307207395,-78.31805627241894,-3.0999745950073234
518,-404.51203002147577,-39.951929425318966,-191.84050641490282,-74.93492763351747,-3.119004291660967
519,-445.688745465721,-32.146678013739496,-203.33477832277057,-76.08023033494375,-2.659328302082275
520,-476.7954708915983,-27.787881603437537,-201.4974895821346,-74.57318152796603,-0.7368622072590615
521,-477.36228207670905,-42.23465910110817,-196.30471822846025,-79.18792726655849,-1.7978491899783886
522,-483.83048967177746,-29.72254193234913,-205.73737623217872,-63.33508691917937,-3.049730583249316
523,-506.92944759650953,-42.70841076012595,-201.3066175925708,-77.76893669737207,-1.2449471566677313
524,-546.8185746644403,-43.83913435721061,-188.65465117889164,-78.02138955842204,-1.2481527630699718
525,-505.7765784824394,-37.00509991190142,-202.53533754403264,-66.92616211601349,-2.0303010018193395
526,-442.11789552059344,-33.94149764536485,-201.61210082622796,-76.09325623341158,-2.3268020779649294
527,-514.6072147466527,-28.977752618695945,-195.92266016573473,-73.79319961892219,-1.7799005231749705
528,-458.77534863562425,-16.51086767224812,-203.639155882132,-78.75482118713602,-2.5191507363154475
529,-390.1470036110582,-38.62575046621102,-197.1524232319437,-74.57029778667267,-2.7198811131253726
530,-513.9259633995526,-39.42213715988796,-183.5465669887994,-76.27036250226192,-3.422900394893168
531,-521.295847691781,-31.13127774220854,-196.93521855299784,-72.09866186469388,-2.5762630557902977
532,-433.040639695503,-32.47728767517842,-211.6844056733254,-75.93407005585136,-1.332731043015459
533,-498.20983562402927,-30.295298018902994,-200.23587199228237,-71.1722206679668,-4.1989178119032164
534,-614.9867326239258,-30.104944026471163,-195.2646124189249,-76.4085206051611,-2.746836290662883
535,-470.91758509694773,-33.6007592886322,-204.98759617803475,-71.70965272227473,-2.025539981236371
536,-495.83078934161273,-44.24342237758319,-203.27883433107547,-78.03458343879987,-1.9742272244496013
537,-458.9250096369722,-45.383664009216524,-192.78285249280415,-73.48761987343474,-2.5839688774648155
538,-475.5750626516846,-51.7789926234752,-197.26294232887565,-83.5811309914124,-3.441593237701467
539,-471.306856962801,-43.4096383366798,-208.47080103911992,-74.24290102926624,-3.018244147565684
540,-362.78848062921145,-31.972636599926563,-191.29804766803758,-78.38080573152921,-0.6617226544865847
541,-510.8099752592245,-42.5011191405298,-195.51057326681715,-74.63190759670584,-1.0572178570946578
542,-562.7276684018694,-34.752756956329726,-208.9773783623319,-64.71507232399405,-1.4062470059576366
543,-455.5733336219943,-24.270203405921034,-200.0629417497485,-68.68320715990552,-0.6854253063218005
544,-572.0834501011703,-35.16775462936543,-192.46443408292458,-70.30416883368474,-2.4774809588622113
545,-420.09272626452525,-40.26981520826209,-213.15588770617606,-74.22402429694414,-2.224304967637895
546,-569.242492854735,-30.209978792304753,-199.098689707702,-70.15615198869516,-3.0443184770580696
547,-571.8002135569584,-42.60906029240926,-192.49825313328367,-72.93507481831641,-3.2389494730521675
548,-437.6329621293936,-39.089890406139155,-196.18259173858394,-63.011214873703466,-3.4334779755607365
549,-417.9628369509749,-37.0667813772455,-194.87048583254838,-80.20357629898412,-4.04267130964138
550,-373.353727804137,-44.066800080274334,-196.65603957506366,-71.22318897019375,-3.648596098456752
551,-485.6868112185526,-39.49349660845429,-198.55210224331947,-74.4472237449199,-3.3645151476291555
552,-523.2649526978257,-16.840756962706553,-193.59804168906774,-73.84210768390027,-1.925803160260832
553,-409.31191221297235,-48.15674748554376,-194.54681196945208,-73.56155843761127,-1.5020885909714947
554,-448.7117965110157,-52.40975902815026,-200.2492384974393,-77.66601317851674,-4.480734088730737
555,-561.0815602745166,-31.73073964631135,-189.87951112802747,-68.85193684813828,-2.3049026972209505
556,-389.55276075940685,-35.21739330742866,-190.67509428168205,-63.82457597923141,-2.653356608725829
557,-380.06993946876185,-36.02662250184103,-194.74364051592033,-71.76124789594952,-2.81069947166196
558,-561.6743888830697,-53.63141306747025,-190.3795403095318,-75.06846894737122,-2.7676333052877844
559,-546.6276050162924,-28.027174008482962,-176.370101018482,-72.24623411249743,-0.37490374756287786
560,-602.4821375365963,-50.20015863476799,-209.41945776480333,-69.42737146781407,-3.7046944085344893
561,-402.2233961514433,-28.6378443522654,-185.56374878187592,-77.37892842963244,-2.968023533897842
562,-480.4045447559002,-42.49527501023079,-200.87464778775978,-72.44710573633107,-0.8066056958836008
563,-543.939412713181,-34.5714783480773,-213.16618849699316,-79.94323991855688,-1.4937710068157752
564,-408.17709298306596,-29.662318004559967,-188.51401752795573,-69.83232572676054,-1.7025694048717697
565,-576.1190371568867,-13.630938619439869,-177.80592514087402,-72.50289697483836,-2.639001474085766
566,-532.8765258751164,-37.08417948672092,-175.63591718934782,-78.03600597438229,-3.013460753154755
567,-490.97589896983607,-24.371400324597225,-197.67122820202303,-76.48808423884091,-2.020869495109685
568,-647.8029602015671,-46.80491752704934,-204.4773076109404,-73.25518035155378,-3.244583457553053
569,-458.7731009528271,-39.01877655324139,-177.11072541707935,-75.44015085657591,-2.005934131158328
570,-545.6596692064221,-23.687497766412324,-201.5732248751854,-74.03898894531574,-3.58965050097613
571,-586.1297483616498,-68.61607348858425,-203.36892904115217,-70.17896668598644,-3.0243538792937295
572,-494.7616201864228,-33.044461322990735,-194.25068723476042,-80.87429639586762,-2.4497153417295836
573,-639.4464443928804,-37.46986621880424,-204.3853951351526,-74.19969529824478,-1.998613975363422
574,-482.8537445286046,-32.58316315331094,-194.43467309557238,-77.53212079650875,-2.335801431958312
575,-517.8385147950793,-54.00452632609502,-177.48333996989604,-71.37828443310937,-3.595736776993435
576,-590.0803921226709,-40.56067149491176,-178.92791708286825,-71.29801782457608,-2.44453270153233
577,-608.5484714808202,-21.989951077358246,-195.58174627646895,-71.0123905107949,-1.7564933977420627
578,-464.4286292312512,-66.41779849761264,-195.54246732272654,-73.06097892254343,-0.9775507746614177
579,-450.91234532433873,-32.77601117836885,-191.4677256488942,-72.16000563586721,-1.6075227727256673
580,-403.3079382880541,-49.11213524956784,-201.6241218367736,-85.8318651334116,-2.4725751703200474
581,-504.20204312560696,-38.18351259166362,-192.07352085668578,-73.05096639336516,-3.9601385679238463
582,-563.816843985161,-50.35946511775741,-185.85855399751668,-68.14535301899298,-2.2824785917886916
583,-625.0134355210132,-35.577739613525,-189.58351533241964,-74.64504273428862,-3.1142807629784452
584,-402.8327922964503,-30.27381822819621,-194.56484748565194,-70.58590751189945,-2.2659328237044876
585,-418.55227206247696,-23.000083389625154,-198.29409732082834,-70.57018152623866,-1.1260783211032304
586,-515.6490280846476,-24.02305410183247,-185.61142618463245,-76.06933471925731,-1.8234643960362178
587,-611.2322659970343,-37.13091706963813,-181.58204211989877,-69.72045020070864,-0.7160229786526364
588,-528.0833878809153,-30.10564062398756,-205.61672031251953,-71.311974155523,-1.58897395789874
589,-659.624108242209,-43.24998139995216,-200.02950166679636,-75.31771397552899,-2.628132987957156
590,-381.69997805572496,-39.48715401082031,-200.93135546365897,-84.54407593836842,-2.4506797851211313
591,-508.7774464881593,-31.802182538991943,-183.86167220113165,-78.77925739255616,-1.7600306286575276
592,-657.9762728325918,-52.13749481867534,-210.30687517818194,-85.98745971833551,-3.085190954219781
593,-426.98522161143273,-48.299537687388025,-185.31145139153432,-73.32888833887255,-2.056949639344446
594,-485.16330829464533,-51.67173588132939,-175.50782549838934,-83.67595034452387,-3.0705612632338366
595,-399.8281994307335,-51.13022008793545,-199.6134489831209,-69.33674387767591,-3.455879149775469
596,-410.29328720796315,-24.400144505511058,-199.30751479164368,-80.54062238956678,-3.30238945372892
597,-315.77010063564916,-31.584872150358198,-193.12165979918987,-67.28424682409927,-3.5949695905105625
598,-508.29963213735897,-38.596060224693815,-184.04330183713182,-74.92747887251925,-2.464445189064671
599,-510.6328638061697,-27.98238866136577,-195.11588105758378,-70.41606447758339,-1.5128842222735723
600,-600.37018092459,-33.739029861909394,-206.86910518338732,-74.47670717510886,-1.2065025275400063
601,-374.9006041467553,-41.310709590727555,-209.11014595833058,-75.66117156593765,-1.2489971910859823
602,-546.0921880312898,-43.78824690562981,-191.3249144032101,-84.84395183607974,-0.8758663576455117
603,-458.13974111830294,-30.218220691865163,-186.9932393839136,-77.83528933881824,-4.470952204660651
604,-554.3841288604162,-32.09621005369788,-175.39308431416808,-74.80255500103034,-1.9779336703757524
605,-443.4887441388621,-25.683989676365933,-197.97706050955045,-79.57362641535174,-1.26509206434901
606,-382.07150195620494,-38.93269300470588,-198.639019811669,-67.83486174491323,-4.179481593185511
607,-469.4863315995814,-27.476618432898423,-188.68406568046277,-71.98114183742624,-1.2916806923454296
608,-599.5602173794451,-39.01088150213553,-186.49214681267176,-88.12375114566042,-2.9761520847581373
609,-585.8204857097287,-41.69514651531077,-203.4321137038768,-72.08530182702488,-1.5527428572459576
610,-409.7188130013568,-40.54176261078183,-201.80321201688787,-75.81274105560136,-2.1111587830545098
611,-422.9621334818256,-42.87115676500802,-209.6473943873816,-69.68351386201272,-2.5224438470652273
612,-559.087232833114,-25.91579903516212,-197.92636105879416,-73.90216359692644,-3.2981115019706073
613,-596.572268740402,-34.04835878856403,-191.30311286044085,-72.01203091582889,-2.366770217901408
614,-490.8609266953028,-37.943785484322916,-195.64020790241082,-74.58121480255218,-0.8589911830900713
615,-556.5189156116766,-49.347398472906306,-194.84184872015788,-66.78674837291113,-2.7956851246780827
616,-464.0734524549114,-25.370090354334934,-181.61314968373472,-75.46030249219628,-1.303815769292015
617,-466.3723781125563,-33.48514211469869,-183.9511046322864,-60.98355608991003,-3.4978766781044626
618,-564.7374624689784,-25.602212510824284,-192.96296695265727,-70.77251127004622,-1.3988783709581452
619,-622.1953573493021,-32.0443390204239,-209.4895011172009,-67.17223601002048,-1.3322134956946337
620,-460.3849110618809,-47.826391328470336,-196.25093171174768,-73.22662504331628,-1.9558091944301552
621,-322.07838622186506,-40.099500730361186,-199.50509540311174,-69.45360356718932,-0.9914281172211749
622,-510.3705532742818,-47.16259985717206,-211.16964862886059,-76.06845745408735,-2.7530528380924557
623,-553.338596684836,-32.804563833136854,-177.8339149180204,-73.04892893429847,-2.367667769613298
624,-543.9256813996438,-39.5888907889588,-198.35523589360312,-73.27841111741758,-1.9469604185634624
625,-505.82859756465757,-43.92869340246429,-208.20288206007825,-75.42009220538479,-3.0136660009674228
626,-488.931626083455,-36.742177373569355,-185.23104714329557,-70.97320199564096,-1.9863988241566153
627,-412.8930422432592,-43.95443608743455,-181.27842269779717,-73.25400412435046,-0.5739858747902397
628,-625.7437305459187,-50.55628220475153,-187.9384063277357,-67.18967273771408,-2.7659414770256037
629,-487.03492434652554,-38.13615560486767,-200.1824645519833,-72.38795350429069,-1.879587868170216
630,-565.7379114295662,-43.90537055576532,-191.35034003326416,-75.82383044306725,-3.8075898134139794
631,-505.915840243674,-25.915152639432037,-195.6874787964515,-70.18221898555088,-1.0898368324487955
632,-502.64131591138016,-28.737272104136213,-210.6746734008678,-73.82387039205359,-3.3152243107144534
633,-677.4184096173395,-38.31463075366933,-194.06045060355237,-69.07781899853931,-2.215808848137944
634,-430.66009708096686,-51.28670341898543,-190.9830355471804,-71.92739505884235,-0.9988811994597258
635,-545.6554951146678,-15.949574917466448,-189.35113779866035,-68.92560097526216,-1.491397840497797
636,-535.1091986493342,-27.087365137627295,-185.49115140245596,-73.02792467353424,-3.1719538599066133
637,-405.5560611259309,-35.96550901970897,-199.1627234849968,-77.05542210954465,-1.9282993154377055
638,-405.1692235703836,-33.64772441062923,-200.3098001805947,-76.35524665089523,-1.5017794300102758
639,-425.6895166746306,-41.21344378727568,-195.95610074518473,-73.18147399647205,-1.9119953160663745
640,-405.0914973694603,-45.91838384160349,-176.4688431314742,-72.55756747704422,-2.6363506808027517
641,-630.6371547642693,-31.584986133462465,-217.8525343518654,-79.08046562998213,-3.4843746140270158
642,-352.09326469155997,-28.9211643053398,-196.43768562150728,-81.44216707775405,-1.961361073853619
643,-494.1707876523657,-23.84082613698448,-196.7680272183404,-75.45590061106967,-1.1639958082644672
644,-454.3066105864285,-48.67067969206117,-185.59713008507768,-64.00090346348496,-1.5262035080543848
645,-467.1249981725343,-47.54084442418009,-188.9058537066835,-77.54722647396603,-3.220601641407853
646,-586.6830891145783,-44.58918801602293,-210.17296313391526,-82.12122170345744,-2.5958750874065677
647,-493.71056335589583,-41.92727792593697,-206.80889660639076,-68.79037702973552,-3.027221755504404
648,-497.7022555220953,-36.707736864572546,-196.85562548954306,-74.44755884551861,-2.463458968652141
649,-431.0806064537507,-23.333678952118344,-174.64055760443887,-73.40291308512867,-2.5098888175334
650,-487.6581114575077,-27.250959249465417,-198.51899307489165,-75.49406216698574,-2.3983292621977914
651,-406.644729990972,-57.03776283357319,-190.6298827055302,-77.97722289294775,-1.7319977707358245
652,-572.401786796742,-31.83213480244086,-204.91116968139116,-69.87539128506293,-4.92249700461785
653,-493.6505175993748,-24.91635129719638,-182.76434372704685,-77.89396961412362,-3.275540264122436
654,-630.8556435719643,-50.94016388509391,-189.4486552386245,-74.22105161904915,-2.5542005614523515
655,-518.9892299380346,-36.8429422159926,-181.58796552024842,-70.18930534792676,-1.7323718650536803
656,-507.98952682850773,-27.19146061176367,-190.05783584852745,-76.42056936190288,-3.115871067826812
657,-468.5996027251929,-48.92681563222173,-193.1961325114694,-72.97447963293317,-1.2417790026830144
658,-486.05250461013435,-27.08615584386202,-179.28833208977764,-78.61744363243884,-1.9796566662682538
659,-554.1000426735668,-44.70401070319468,-185.2290227874533,-65.12326227928654,-3.8815875481662547
660,-564.5575963841708,-40.74808204276764,-189.67984259205178,-75.46304326301036,-3.9754845769444387
661,-486.5861746659233,-49.39975124972255,-175.64013677720516,-76.64050472206931,-2.185943328783768
662,-556.1574682604751,-36.151654685564324,-188.84171542902914,-75.84849263912375,-1.898860285658936
663,-646.646769400027,-51.08114487845446,-197.33762489129566,-75.76247388121925,-2.056417437661266
664,-522.1963612443152,-24.47434236154347,-199.55687676222658,-74.50375092622603,-3.4505665077567937
665,-493.34061854980536,-55.31530336114308,-195.65456387480873,-71.62307949055715,-2.365730993114815
666,-384.27722333049707,-43.74385222349,-195.24869847159735,-79.4706935927772,-2.378248052645846
667,-517.1419480825988,-55.67846559987455,-187.5764810872828,-82.39360935785928,-5.0003988861845166
668,-475.5613579488761,-47.22121092194164,-178.49841666095244,-76.79532016579388,-1.160817247220629
669,-498.2512557599828,-33.261032818554575,-198.5922397929069,-77.16127782127428,-2.4447115269034336
670,-378.2812796306033,-42.500102593057996,-183.48242237592916,-79.00393016975157,-2.9372068640248714
671,-421.3402282546965,-49.81909997916797,-198.7156799592087,-68.91785496945215,-3.669052417317812
672,-615.1870775614611,-47.65776469239866,-181.7609591963128,-83.9158803930827,-3.4647713660875117
673,-649.5220618250853,-50.571816724144256,-190.84090040441095,-82.00713322410536,-2.056057319564365
674,-561.6040164010856,-31.390425568467883,-194.64297469831823,-69.41020755021582,-1.2440106446312402
675,-617.1247840377765,-44.061971547169826,-175.0290908027346,-79.15948545317598,-3.342254855851213
676,-615.9458966750203,-36.83288704424482,-202.58331638989216,-74.58805793239162,-2.1629564569867505
677,-506.47626065362897,-43.406193886373345,-194.13525107363088,-75.3905522977301,-2.0424168661791025
678,-454.9986103350049,-34.711607092283785,-189.1293527346859,-73.53748858323634,-0.4037608596654067
679,-491.2734778009476,-21.561016688448408,-192.66437095613597,-78.24102937085696,-1.7405478836448576
680,-546.0809029402919,-27.37694823301871,-200.505614532278,-77.61137794726304,-2.6167547937236875
681,-399.26909543563846,-40.96689088780638,-205.19963599874995,-73.39013716309192,-1.8059857582422032
682,-538.004029380409,-38.66731587473631,-182.6586516405698,-72.10989419431934,-2.5772437357057347
683,-625.8543717460584,-31.864904026849025,-196.93659618061517,-75.09169538070623,-3.270488378869103
684,-419.9398300584308,-25.542524831271464,-179.23313722449862,-79.6358244809814,-3.396747023977937
685,-385.1293078113991,-27.424722870402007,-202.8311815079503,-68.23799686929067,-2.1395318783133477
686,-495.2841885454173,-36.95302379472754,-205.33025017790004,-74.00460500697574,-1.943123738058702
687,-360.96153488720324,-39.72187913486537,-211.86536320345476,-68.93323545958688,-1.9217612905690324
688,-391.67525458775617,-29.578084349707645,-192.33246600794283,-73.50129520322317,-1.51648852478987
689,-493.355234434024,-48.35604621210396,-188.3879882700791,-76.68577529171557,-2.7758373709768587
690,-491.0261701917341,-48.08681855235027,-192.94750979456313,-76.54262265877549,-4.104940199224583
691,-478.2036286913022,-27.903181909435663,-172.2296651228895,-74.98687967550755,-2.1140496348780142
692,-479.66624364295353,-46.21021598627247,-182.39167885379717,-71.639501190527,-4.41557062078936
693,-457.90676583474163,-39.33312232460303,-191.7244503490424,-75.28985370967743,-2.898276541656557
694,-439.7119614134625,-50.28994005322401,-197.75162371717784,-73.71006405193214,-1.0524079630310998
695,-565.7215877198119,-40.78000160149768,-182.61047206211762,-69.59966045894123,-3.17151123664497
696,-431.1605623647149,-41.878875548497476,-212.60219836798947,-67.71883247275018,-1.2480064069031154
697,-443.6377226693807,-33.949349007409864,-185.0775628234268,-74.17732335461874,-1.9775207472668153
698,-376.3248472857062,-31.661012435961474,-194.78628349045567,-67.72927713061293,-1.2305200905628417
699,-440.71596554931466,-16.273728313625856,-187.63882193079633,-72.3090183200843,-2.501850080607907
700,-623.419660145435,-59.132718716068865,-190.87752062249803,-78.62925306162354,-1.7257124588067305
701,-339.0730345444141,-41.47099219306294,-209.20438774246796,-71.36201533331541,-1.5141494785008738
702,-483.88396611727796,-37.17388674280209,-192.0429943407379,-72.35713039855608,-2.8720168152659826
703,-415.5545613427902,-43.603257266805656,-181.3341911836421,-77.83734245378784,-2.5816052420710998
704,-517.6731824414168,-48.77571694898537,-196.63974833554184,-70.55034241785648,-1.4299431640221316
705,-516.3617832425895,-30.523726539227415,-199.3235772299863,-78.8062204939975,-2.5995390492079533
706,-441.20844168699176,-44.225909624937515,-180.93380429140143,-72.99443298351638,-3.3326680942532576
707,-603.0262392482952,-39.95147676266847,-184.6598379524787,-75.71465426963978,-3.422548927822046
708,-466.1628640715321,-42.32373503573679,-204.45923831565398,-69.81984117808055,-4.570519524906713
709,-375.1188280916496,-43.18245174902497,-207.00655945400666,-68.77690940511269,-2.8725463238746247
710,-409.37693708267983,-43.30370546823444,-200.80183246651535,-78.01848869738664,-2.15543968844353
711,-578.0538728635083,-31.717526395443947,-214.44401534610134,-78.78949703134826,-1.496821533537347
712,-591.600072787638,-28.24686386280962,-194.34930717147608,-77.71975435335469,-2.298392930885649
713,-540.6924518562713,-39.81915862586527,-191.82156879630918,-66.93216490045829,-0.1762682415616869
714,-462.4614081494006,-34.640100857141036,-173.32248052587272,-71.69695120264353,-2.2527691040565117
715,-590.1035195403724,-47.534070113675405,-185.63033597398876,-73.66642571992428,-2.79613288247095
716,-374.65115795522934,-35.4583719802475,-195.40419234086428,-73.79769962711165,-3.3355818748826414
717,-590.9941828277674,-45.077795436766074,-195.91319150667124,-64.63262066465802,-2.9084709055949785
718,-524.9256833350698,-38.93092267892242,-198.3246826861203,-67.55448095762263,-3.283720050382786
719,-575.2663869553231,-49.41971888719235,-183.836363808533,-73.63526025226058,-0.841010772233164
720,-623.3179976406565,-34.510637408271016,-188.99477585847805,-73.64679633400904,-1.3855793049424627
721,-537.4033658914567,-48.075958536456845,-202.96165263316288,-75.85655563200164,-2.0680202256801823
722,-441.01208059619853,-39.59793841055972,-197.55142105472723,-76.2555464763487,-2.643736736632455
723,-435.0026222603383,-38.91070048996452,-184.73131134783094,-75.64607076957665,-1.6509365699395513
724,-363.75868087520547,-42.61024232346256,-193.8685328699767,-77.0503309684334,-2.9274097834503663
725,-533.9785932744587,-43.73386186526731,-194.44604592318282,-80.28821442394971,-2.3637449546859277
726,-528.7636554195739,-36.18332020224554,-192.88132226583784,-70.04492659492553,-1.0176512898950016
727,-548.9756380371922,-45.496452524607946,-191.21050735050835,-70.94848485477223,-2.331231538025251
728,-666.0951167947485,-32.66456187254922,-199.21354018434616,-72.47741961441182,-3.792050956031036
729,-403.62457441521656,-38.92571441867068,-190.52892761018336,-78.59044507120909,-3.8249726750352973
730,-519.0463384510656,-35.903255844777476,-204.11599130436954,-66.60811905409095,-3.3246805710229324
731,-635.1362744404403,-61.04156488057473,-201.4088381182158,-73.13426627733402,-1.3015856036729405
732,-472.3845785866475,-35.96327702866969,-192.99277116459007,-84.38126207328598,-3.330012003302987
733,-460.8730974560034,-43.88571645291701,-204.93004804782186,-77.34681378768872,-2.236533644150979
734,-474.9770733944167,-38.97343271855271,-184.6078431714849,-78.32182308177886,-2.9748790345435117
735,-579.0701584100585,-28.73235484885634,-195.22420263759142,-71.05530534107754,-2.0144799824465087
736,-378.5050275186572,-27.904413062728544,-197.9316980758203,-79.30934613813999,-0.9388699537421776
737,-640.6229571834972,-32.09938658770418,-192.68936967482287,-74.38986690502016,-1.3524421641454176
738,-601.4251258687177,-25.44000647373319,-187.65360222043589,-76.91517762589459,-2.57169925209783
739,-417.8920259429149,-55.750714069687945,-187.6801444927202,-77.5910385875444,-3.312274473168961
740,-379.42595948938987,-56.68332097129269,-198.61242678935514,-73.2360961616301,-0.7896536254665218
741,-448.2941675385909,-43.970638280902335,-194.49693629292463,-71.76410718301399,-1.8072778447458089
742,-308.3163601713372,-48.44601298399816,-182.94190870834584,-75.17386925094371,-2.1690010898955587
743,-418.9679530891769,-32.38031696889079,-210.34635676805715,-76.52165888787304,-2.2619520760685803
744,-596.0379746265598,-27.77035126279286,-183.82979319378973,-73.61135571992348,-3.150378556602055
745,-481.01681484762463,-47.22095173255188,-187.65645529360503,-79.82464067545078,-3.1599487477298447
746,-430.883035204458,-29.149844178437117,-191.03692187110954,-80.70893916524972,-1.5821709536279305
747,-468.3317536422828,-49.58557033252403,-193.593904995274,-80.0292695277938,-1.1110694283546858
748,-480.04474900868206,-59.04833000905031,-208.62646427212874,-72.80417474033108,-1.6708101108680318
