draw,all_cause,mental_disorder,cardiovascular,respiratory,self_harm
513,-417.0892606378641,-52.06379034626818,-199.11338646065977,-72.56291376048254,-1.790507901370179
514,-562.3622667282807,-36.147270938860785,-179.70135157510086,-73.85607893537703,-2.5368202366684915
515,-407.709929696601,-34.7782027678118,-210.79655279700046,-76.43258052641164,-2.9798191072462368
516,-564.456761170375,-39.057533594271156,-177.22655668046218,-80.07976748735439,-1.752889802282915
517,-313.53848295239754,-29.56192272710836,-196.98020930954593,-80.68551099887667,-3.1880862695274508
518,-416.57358495961984,-41.19099055342698,-197.5642540090479,-77.19952310710018,-3.20765826584869
519,-458.98169399668575,-33.14286566418084,-209.403479789759,-78.37964118366456,-2.7348874431353574
520,-491.0191090008391,-28.64860704510684,-207.51103713292926,-76.82678176041287,-0.7577647781168247
521,-491.60288225675765,-43.54482446768597,-202.1624141844645,-81.58183776130973,-1.8488943294941136
522,-498.2646626688158,-30.64337756762324,-211.8782104367772,-65.24740872568854,-3.136410509231439
523,-522.0550322025642,-44.033337061350984,-207.31443565185833,-80.11969261331153,-1.2802776872091501
524,-563.1386349350485,-45.199296982292736,-194.2828282481532,-80.37982243116996,-1.2835743615146478
525,-520.8676497871696,-38.15241991080885,-208.580039739338,-68.94747391788603,-2.087957245996105
526,-455.3040311594917,-34.99349975036347,-207.62908874488008,-78.39306308362855,-2.3928947670616063
527,-529.9626609723788,-29.875444705034067,-201.76889116329698,-76.02309443391005,-1.8304352960609187
528,-472.4597922590554,-17.02169122612179,-209.71699507303387,-81.13555899868082,-2.5907186216960234
529,-401.7791273051267,-39.82351795800699,-203.0355583658171,-76.82381037049315,-2.797164654280294
530,-529.2610129807838,-40.644700643650175,-189.02154599974114,-78.57555365390378,-3.5202169884800085
531,-536.851561012059,-32.09589805488205,-202.81183537254284,-74.27706556023956,-2.6494569793641496
532,-445.95527478600053,-33.48375492529906,-218.0038287947987,-78.2290375268539,-1.3705555984107816
533,-513.0743951673454,-31.23393386001634,-206.21155014676668,-73.32247866368607,-4.318374777997301
534,-633.3495185740508,-31.037663783186012,-201.09109702892047,-78.71791207532897,-2.824887507188713
535,-484.9653323286264,-34.64216369316526,-211.10591882128728,-73.87623766028838,-2.083060792604516
536,-510.6241363450524,-45.6161856521239,-209.34585631974704,-80.39341753852666,-2.030288452788171
537,-472.61393086381196,-46.79197136203635,-198.53487227769523,-75.70822819662989,-2.657382204452723
538,-489.76217994093776,-53.386810577994524,-203.14939417277287,-86.10870742417755,-3.539442817398479
539,-485.3662524157667,-44.75641577874586,-214.69371231991084,-76.48646294471814,-3.1040269001230767
540,-373.60296632691404,-32.96341308533208,-197.00552114743545,-80.75016876756798,-0.6804925528422899
541,-526.051734562232,-43.81958657007465,-201.34443846772947,-76.88729276161341,-1.0872160508872486
542,-579.5242980935586,-35.82999396070351,-215.21550213955132,-66.66926992731507,-1.4461605034799905
543,-469.1619804845811,-25.021695344241074,-206.03342934840583,-70.75786753361346,-0.7048679236824309
544,-589.1603857172519,-36.257902105094466,-198.20690053460058,-72.42805863874,-2.5478625666389845
545,-432.6201453309351,-41.5187761044418,-219.51950865532825,-76.46701250133053,-2.2874807991285153
546,-586.2343077450201,-31.1459629359966,-205.04023591365706,-72.2755459407553,-3.1308441873242967
547,-588.8686627018941,-43.9308909596438,-198.2417342311825,-75.13889253532452,-3.3310219858140964
548,-450.68494946538505,-40.30210869132281,-202.03662284457468,-64.91371003327896,-3.53109616402144
549,-430.4265665378313,-38.21602108627005,-200.68514403157965,-82.6283806063934,-4.157668152708649
550,-384.48393215839604,-45.434058350581324,-202.5242783494474,-73.37499530231754,-3.7523490247685305
551,-500.17654101800207,-40.718282109716895,-204.47724369050582,-76.69699564398849,-3.46016711837053
552,-538.8796271261817,-17.36180470949205,-199.3745199391296,-76.07348884290722,-1.9804870888811663
553,-421.5169738987934,-49.651532955068966,-200.35175800496134,-75.78441369551004,-1.5447257958376466
554,-462.09517582392687,-54.037268598523674,-206.22531785392317,-80.01363932986446,-4.608238537308058
555,-577.828874920395,-32.71399557411888,-195.5444299685095,-70.93172105956377,-2.370372132885393
556,-401.1671217691148,-36.30908510320641,-196.36387937564564,-65.75175036740887,-2.7287456995809385
557,-391.4008654586411,-37.14349262262827,-200.55449257085112,-73.92940034246496,-2.890569630094071
558,-578.4394637045712,-55.29706807165786,-196.05945911902162,-77.33712355076626,-2.8462768381252985
559,-562.9419452408799,-28.895333005991542,-181.62992397346943,-74.42912148689862,-0.38553539719633334
560,-620.4700753110465,-51.75869871536008,-215.67085752644724,-71.52463097585945,-3.8100475064415065
561,-414.2165287535971,-29.524975322233733,-191.09922035213043,-79.7178249824983,-3.0523753993222686
562,-494.7361881141778,-43.81356035008195,-206.8694994423468,-74.6360963437115,-0.8294880250961095
563,-560.1732359795601,-35.643076165780165,-219.53011885647388,-82.36012491000962,-1.536171818180241
564,-420.3482250597305,-30.581282112619483,-194.1379762143253,-71.94188415786594,-1.7509054588358441
565,-593.3168923955943,-14.052534789702275,-183.10878816776315,-74.69358276241202,-2.7139817944351705
566,-548.7790223373595,-38.2339606808862,-180.87373371244342,-80.39488333358042,-3.0991072119494705
567,-505.6239302861216,-25.12603359750009,-203.5699330039184,-78.7998946633951,-2.078257450075869
568,-667.1497625400799,-48.2575403262206,-210.58030978697036,-75.468725185956,-3.336816560383081
569,-472.45747732946654,-40.22878065090481,-182.39274878908603,-77.72010356083781,-2.0628972425161
570,-561.9450174125534,-24.420902747671335,-207.58904582403727,-76.2763535504555,-3.691722198992658
571,-603.6275852589907,-70.75038235943234,-209.43865573956006,-72.29905360339067,-3.1103107186616428
572,-509.5229642239745,-34.068565247492266,-200.04674790325373,-83.31950515295951,-2.5193065488068247
573,-658.5426312404433,-38.63165171980966,-210.4856378569318,-76.44194408600268,-2.0553688652461894
574,-497.25868561113253,-33.592922522168344,-200.23625433187067,-79.87567553557636,-2.4021502480692343
575,-533.2907085149918,-55.68183345583372,-182.77653291930977,-73.53480239422919,-3.697982058296394
576,-607.6966250381205,-41.81869095515518,-184.26441524762973,-73.45209736077811,-2.513976379031057
577,-626.7182511310822,-22.670677258694873,-201.4177471978346,-73.15779319731539,-1.8063626169035292
578,-478.28221551059914,-68.4832664903296,-201.37728958182248,-75.26862245861945,-1.00528658165695
579,-464.36155354512687,-33.791767195927086,-197.1802895238439,-74.34027312330633,-1.6531568011755384
580,-415.33349474010595,-50.63672560975918,-207.64147060001508,-88.42795612237423,-2.5428171229019143
581,-519.2459785974539,-39.36751247652077,-197.80425918993458,-75.25830567832826,-4.072779944541232
582,-580.6461044012549,-51.9229766864406,-191.40286696147132,-70.20368118421459,-2.347309864052072
583,-643.6768343072227,-36.68064269471531,-195.23955503710604,-76.90082713351296,-3.202800126585114
584,-414.84414356153775,-31.2117864791148,-200.3703346904597,-72.71835510827276,-2.3302932383918424
585,-431.03362718348126,-23.71215408972974,-204.2114954298584,-72.70215143726377,-1.1580322592793106
586,-531.0356665205051,-24.766874356201523,-191.14832762007978,-78.36841433000184,-1.8752379252073252
587,-629.4824985203551,-38.28215289729227,-186.99811437557128,-71.82661076828634,-0.7363340463745544
588,-543.8423475829369,-31.0383820301008,-211.75393185242433,-73.46647766993247,-1.6340807230533545
589,-679.325478319447,-44.59178345473811,-205.99898555670168,-77.59394486690977,-2.702803828581153
590,-393.0796222718084,-40.71174201256723,-206.92790929005298,-87.10096249428466,-2.5202984462857976
591,-523.9583554939445,-32.787659581963894,-189.34610033314226,-81.16073839473084,-1.8100004230923337
592,-677.628213882117,-53.75650438491316,-216.5849257740814,-88.58828802439984,-3.1728813430998235
593,-439.7187571976747,-49.798777364118784,-190.83935652258413,-75.5446730214404,-2.1153639551505967
594,-499.6373703334381,-53.276205685821864,-180.74180269472575,-86.20641269894902,-3.157834763745348
595,-411.7497260290782,-52.717786928431956,-205.57044515348355,-71.43125102662057,-3.554136072613178
596,-422.5276911279392,-25.155670061500985,-205.25532861077653,-82.97567995386176,-3.3962703350533756
597,-325.18007875741444,-32.56359324943533,-198.88384482456598,-69.31642986892291,-3.697192991218786
598,-523.4662364654542,-39.792903370491096,-189.5331766094434,-77.19184793554837,-2.5344557044871294
599,-525.8693206430078,-28.849156385971945,-200.93790270933593,-72.54335306036582,-1.55582825397029
600,-618.294814942269,-34.78473469133446,-213.04392048503132,-76.72737518052924,-1.2407409248293133
601,-386.0770370951975,-42.592091069562265,-215.35225681351014,-77.94784299133771,-1.2844427789232036
602,-562.3904911770696,-45.14682356927488,-197.03319389026942,-87.40996689140351,-0.9007149694811533
603,-471.80516854012643,-31.154460989435393,-192.5715836634471,-80.18806297458681,-4.59817726110648
604,-570.9308089413147,-33.090828572303636,-180.62362236594467,-77.06312694969046,-2.034100323768146
605,-456.71588463667814,-26.479374023224956,-203.88494374954684,-81.97926846864445,-1.3009948986487239
606,-393.462250340691,-40.14001686427293,-204.5667698863415,-69.88376229982748,-4.298383681286209
607,-483.49125179809556,-28.327675113349784,-194.31312505798434,-74.1559750012127,-1.3283389219499269
608,-617.4605740229424,-40.22063978296001,-192.05546212661952,-90.78963344856113,-3.060735540966237
609,-603.3090546361135,-42.98850373549356,-209.50373726079573,-74.26329961032522,-1.596819774799442
610,-421.93604061085244,-41.7991931475567,-207.82593670702687,-78.10402011283642,-2.1711152862404646
611,-435.57535843171866,-44.2011541598735,-215.90563939142902,-71.788552618456,-2.5941054860085595
612,-575.7748016970611,-26.718381355511497,-203.8327227291611,-76.13536990459093,-3.391870433479255
613,-614.3830685689363,-35.10368465889561,-197.01073829657335,-74.18780255545273,-2.4340004536594964
614,-505.5055167942551,-39.12032278236677,-201.4779631145094,-76.83505919908919,-0.883360694326404
615,-573.129545474936,-50.8793291433532,-200.65564762627875,-68.8038278159432,-2.8751276292384595
616,-477.9164116969226,-26.15572827844737,-187.03015465578673,-77.7408677686802,-1.3408187732900596
617,-480.2841230433533,-34.52295074305182,-189.43821462290174,-62.82454086167733,-3.597331158701048
618,-581.5943041508309,-26.39505765537484,-198.72039068984097,-72.91062714444608,-1.4385824784965924
619,-640.7742627415653,-33.037344800274,-215.7430043651961,-69.20101840781422,-1.370023345994598
620,-474.11751052370397,-49.31087214111929,-202.10701360433006,-75.43930214196808,-2.011346555455852
621,-331.6767516466248,-41.3431575225992,-205.45883941581454,-71.5516597509737,-1.0195579913728121
622,-525.5991569276642,-48.626377401129396,-217.47361124249352,-78.3675103950881,-2.8312811049193725
623,-569.8539573986959,-33.821207721482644,-183.1376169978121,-75.25620630697074,-2.4349235517639927
624,-560.1590933918262,-40.81664676088723,-204.27446890557025,-75.49266188871738,-2.0022460980203145
625,-520.921226147086,-45.29164727017794,-214.417747921924,-77.69943516584728,-3.0993183078874784
626,-503.51847135563554,-37.881314715101645,-190.7565409609319,-73.11741423431855,-2.042806260335964
627,-425.20517833558876,-45.318192274148814,-186.6853914407816,-75.46751321560755,-0.5902658972480962
628,-644.429026002199,-52.125936079409854,-193.54509959554616,-69.21898451053005,-2.8445368244167937
629,-501.56500190921264,-39.3186812610538,-206.15653965983213,-74.57514682566287,-1.932957424082207
630,-582.6247264330005,-45.26759752690419,-197.0593822956674,-78.11544661596015,-3.9158783299122937
631,-521.0110805830973,-26.717714887899422,-201.52665249699874,-72.30240468731972,-1.1207614277169522
632,-517.6385298717591,-29.627492266696112,-216.96377007152824,-76.05469730805186,-3.4094710752461412
633,-697.6536109054314,-39.50271243707777,-199.85080320828146,-71.1644628113285,-2.278742919906293
634,-443.50353552565787,-52.87915456547484,-196.6810586893084,-74.10059529184184,-1.027222718425046
635,-561.9407182974477,-16.443004042741094,-195.000206861779,-71.00762219685309,-1.533731204866037
636,-551.0785584687143,-27.92633132270499,-191.02444575449522,-75.2345637906283,-3.2621168572429684
637,-417.648829709753,-37.08047751241422,-205.10619157353733,-79.38448202373844,-1.983054238134448
638,-417.250426730218,-34.69058948813665,-206.28769732858194,-78.66301846199302,-1.5444078481744732
639,-438.38430345307603,-42.491795450845935,-201.8033352317045,-75.3927790575035,-1.9662865360196182
640,-417.1703767276888,-47.343362541639394,-181.73162585377375,-74.74991440597955,-2.7112555193978993
641,-649.4691766901201,-32.563710776071495,-224.35724974636793,-81.47110765714837,-3.5834440747209806
642,-362.58819249010526,-29.817098113849397,-202.29937177728632,-83.9046530572438,-2.0170563462762487
643,-508.91444675353074,-24.578990160706276,-202.63962667938037,-77.73633207839829,-1.197026758707381
644,-467.85736118134986,-50.18149740205114,-191.13360277412883,-65.93342843493366,-1.5695260999996423
645,-481.0592625448086,-49.01641885308563,-194.54156581665737,-79.8912405437542,-3.3121511813468625
646,-604.1975085988581,-45.97272876656368,-216.4469920100937,-84.60436958799995,-2.6696274185854163
647,-508.44044701125904,-43.227866815081654,-212.98190404067623,-70.86829183034655,-3.1132603109239225
648,-512.5516213677715,-37.84580238353015,-202.72985374074003,-76.69734092946413,-2.533441409432467
649,-443.9366212214382,-24.05610259512955,-179.848540685944,-75.62094726693223,-2.581193022505536
650,-502.20684066686715,-28.09500667072004,-204.44314083123598,-77.77565367897644,-2.466457764167075
651,-418.77004722093744,-58.80982896048974,-196.31731149372897,-80.33431265966111,-1.7811705138674088
652,-589.4882606091386,-32.818543052370615,-211.02719773260324,-71.98625771111318,-5.0626238812038205
653,-508.37860396967295,-25.687901956216315,-188.21586679201272,-80.24852767745742,-3.3686557809736875
654,-649.6942169747837,-52.52179871981026,-195.10064952646667,-76.46394947647657,-2.6267663279537423
655,-534.4758778985192,-37.985215502083086,-187.0042153805892,-72.309706288896,-1.7815552444699265
656,-523.1468473548996,-28.033659984421753,-195.72810405830324,-78.73032714569523,-3.2044357516413267
657,-482.5779899638261,-50.445624190337,-198.96055196901543,-75.17949472707922,-1.2770195297865223
658,-500.55317920004745,-27.925084468889708,-184.63563525345089,-80.9940033626471,-2.0358723282697997
659,-570.6382127880563,-46.09113063182113,-190.75445589505225,-67.08984814492013,-3.991987395018013
660,-581.4090493427849,-42.011938589610025,-195.3387718578841,-77.74369185397208,-4.088563900934181
661,-501.10282149209075,-50.93331539624611,-180.87807977562255,-78.95694923253332,-2.248027595153292
662,-572.7572704631001,-37.27241542481034,-194.47550364470393,-78.14085854099199,-1.9527779408532753
663,-665.9588954597298,-52.6671799689491,-203.22631799228355,-78.05222483130132,-2.1148166136386677
664,-537.7790385439969,-25.232171207883738,-205.5121749540576,-76.75524089101376,-3.5486719467827497
665,-508.05942906748095,-57.03355232809964,-201.49274987550018,-73.78703428246638,-2.4329316501855507
666,-395.73389779790733,-45.10104529317867,-201.07470555250654,-81.87320473841126,-2.4458049769490886
667,-532.5732857392031,-57.408059782285505,-193.17231872251566,-84.8850459053311,-5.142752596755422
668,-489.74806512704333,-48.68681639835829,-183.8220389831168,-79.11647168705878,-1.193757910849339
669,-513.1170551613532,-34.29187173144352,-204.5185858731453,-79.49355636539804,-2.514160294842639
670,-389.5587477564391,-43.81853834929997,-188.9554778907516,-81.39224438789044,-3.0206807592628806
671,-433.9049518462714,-51.365748988858634,-204.64573081959128,-70.99964096147151,-3.773388830944717
672,-633.5558697146512,-49.136985873953,-187.1823960505368,-86.45364544371124,-3.5632818431286513
673,-668.920424130939,-52.141955413554086,-196.53465955970898,-84.48680953731886,-2.1144462510753925
674,-578.3669829709374,-32.36310179000755,-200.45080617562874,-71.50694578731047,-1.2793145699441097
675,-635.5516681021431,-45.429079323431914,-180.24871900389647,-81.55253087917208,-3.437272205537478
676,-634.3374378437657,-37.9748473962505,-208.6294588829299,-76.84211031988536,-2.2243866746273357
677,-521.5882781957835,-44.75286398736556,-199.92784806444874,-77.66899730611928,-2.1004177651774367
678,-468.5700632526975,-35.78756399473064,-194.77176898527725,-75.75961237444402,-0.4152111279689591
679,-505.9304159271104,-22.228434964494365,-198.41283598409916,-80.60614161321918,-1.7899637260516368
680,-562.3788680705547,-28.224908991067657,-206.48938919626852,-79.95734273527677,-2.6911016467142495
681,-411.1739075706211,-42.237562734767025,-211.32432487488876,-75.60778310227909,-1.8572622644474577
682,-554.0600855458164,-39.86637743141217,-188.10700547602357,-74.28863915751795,-2.6504655814563054
683,-644.5429846110716,-32.85233106877144,-202.81325434252304,-77.36105598460536,-3.3634598902209483
684,-432.46267705352045,-26.333516684816285,-184.57878566890025,-82.04335843660567,-3.4933179383625657
685,-396.6114504630499,-28.274167580330214,-208.88476483383516,-70.29913811532856,-2.2002956189425027
686,-510.0611743339511,-38.09872304929707,-211.45886062114184,-76.24092463205179,-1.9983002937752015
687,-371.721430857676,-40.953776315330785,-218.19022141442957,-71.01548852435386,-1.976330263501282
688,-403.353060307805,-30.494430839764274,-198.0709731445346,-75.72231910700397,-1.559534997005204
689,-508.07448243134587,-49.85704865526579,-194.00816666901926,-79.00359619769075,-2.854714568090975
690,-505.6757061697961,-49.579422701153014,-198.70446977033143,-78.85609121898884,-4.221714395984384
691,-492.46940676572007,-28.76748907920849,-177.36539470010402,-77.2530542766613,-2.1740883833778097
692,-493.9757921663505,-47.64429411350967,-187.83202746328496,-73.80395488074448,-4.54121394255265
693,-471.5652231064617,-40.55291407615904,-197.44471614351707,-77.56523771973166,-2.9806413723039893
694,-452.82613246797746,-51.85128192879203,-203.6527412809199,-75.93743235502271,-1.082269556799361
695,-582.6079136638771,-42.04485233677537,-188.05738121541577,-71.7021524872525,-3.2616616189979912
696,-444.01896841002986,-43.1779565136223,-218.94918812261895,-69.76421008460886,-1.2834238475124857
697,-456.8693194611168,-35.00159531548756,-190.59845369609783,-76.41889220776824,-2.0336756555638287
698,-387.54384474901764,-32.64210061950617,-200.59841509532149,-69.77497186622003,-1.2654407694110505
699,-453.86016738374326,-16.777202686317374,-193.23652940939493,-74.49381329397531,-2.572925431614967
700,-642.0352729747685,-60.97026567424872,-196.57237836365564,-81.00617195009563,-1.7747064983579404
701,-349.1789968703246,-42.757366582236585,-215.44932874427934,-73.5180390518985,-1.5571294708999297
702,-498.3197395618984,-38.326459945973056,-197.77281683315476,-74.54338719472416,-2.9536335875932496
703,-427.9462790831507,-44.956068670561464,-186.742832038123,-80.19017852312761,-2.654951270332446
704,-533.1204258903457,-50.28981152783751,-202.5074982207082,-72.68170970683602,-1.470530038289459
705,-531.7697620302602,-31.46946210289144,-205.27187314539222,-81.18852154177262,-2.6733957053183155
706,-454.36737412538287,-45.59812704914551,-186.33044042800915,-75.2000543942832,-3.4274121411543885
707,-621.0304862012418,-41.19052379417374,-190.16820159593516,-78.00295152861852,-3.5198555002416723
708,-480.06834008954564,-43.63667568015662,-210.56169800277831,-71.92902042781958,-4.70058865412308
709,-386.301782765649,-44.522149426796254,-213.18550208265302,-70.85441523150398,-2.954178179939839
710,-421.58394294224763,-44.64718170746899,-206.79449846055246,-80.37683335482191,-2.216656035853381
711,-595.3097044742561,-32.700371535056576,-220.8463298739509,-81.17128945763972,-1.539309043334372
712,-609.2618503166411,-29.121847790227445,-200.1483269625951,-80.06901469480789,-2.3636771038711015
713,-556.8290256443024,-41.05408512539917,-197.5447482411189,-68.95365893845722,-0.18126607924030125
714,-476.25613497344574,-35.71383334851804,-178.49096011911143,-73.86315025878409,-2.316754916412696
715,-607.7204455744951,-49.00943325394328,-191.1678045229827,-75.89246785537473,-2.8755881403685057
716,-385.8201361094079,-36.55756114068173,-201.2348653377163,-76.02773119945442,-3.430408988410259
717,-608.6378018128293,-46.47656731949344,-201.75913836791295,-66.58431601531812,-2.9911261509324607
718,-540.5900863642528,-40.138191419339556,-204.2429987283836,-69.59486854756213,-3.377068737051565
719,-592.4386934261523,-50.95390605506436,-189.32003300659366,-75.86035527546052,-0.8648698192339201
720,-641.9305623700985,-35.58034264244936,-194.63315529245526,-75.87224193587193,-1.424905507626214
721,-553.4414327119437,-49.5682239272924,-209.01915270332753,-78.1491666488812,-2.126749475491148
722,-454.165139606733,-40.8259761185553,-203.44653032687646,-78.56028719257365,-2.7188518951556246
723,-447.9759374797625,-40.11733961329603,-190.24181839912123,-77.9322831446344,-1.697804730629777
724,-374.6021570008345,-43.93210982091011,-199.65312703203895,-79.37923608360508,-3.0106045682648257
725,-549.9140938489903,-45.09074357958615,-200.24796840752646,-82.71559345273845,-2.430889084754875
726,-544.5429860727453,-37.30506629114969,-198.63629642051245,-72.1609422618005,-1.0465258339530148
727,-565.3603090491988,-46.90827621561955,-196.91535461067727,-73.09194625297303,-2.397450291731798
728,-685.9906036572363,-33.676852322264445,-205.15853346869673,-74.66733128730615,-3.899896145097125
729,-415.65959721823816,-40.13282099985383,-196.2133278508514,-80.96618370095786,-3.933757142400242
730,-534.5346963446841,-37.016287270788354,-210.20814589774156,-68.61977575356572,-3.4191969101170137
731,-654.1032080758944,-62.93879966306157,-207.41972456987173,-75.344136813262,-1.3385252450409701
732,-486.47622312157415,-37.078176070426096,-198.75108911927828,-86.93319259882475,-3.4246803301957836
733,-474.62030296673277,-45.24733087286597,-211.04664289301718,-79.68473383060424,-2.3000574524600017
734,-489.1462960170874,-40.18202501592337,-190.11464755463572,-80.68939236230945,-3.0594262200331697
735,-596.3564430874728,-29.62242223217815,-201.04947467398085,-73.20201167963262,-2.0716861833538394
736,-389.78918275244973,-28.76875847792638,-203.83821991818925,-81.7069496769546,-0.9655074115693772
737,-659.7544265089264,-33.09410386949452,-198.43858472793107,-76.63789553718192,-1.3908267820206388
738,-619.3813805734433,-26.227815205117256,-193.2517530181453,-79.23997337122383,-2.6447632344524767
739,-430.35363811867626,-57.482565399098064,-193.2790913986725,-79.93638489417259,-3.4064371460047993
740,-390.73763863766385,-58.44431125396927,-204.5393787353018,-75.44906106722557,-0.8120547270482306
741,-461.6650537914874,-45.33489944148495,-200.30038577394845,-73.93234649764327,-1.8585910922561364
742,-317.5037638666395,-49.94982195531035,-188.39875619018525,-77.4457276666759,-2.230603293899767
743,-431.46173815913863,-33.383769050224174,-216.62559310248977,-78.83449008336163,-2.3261992090374086
744,-613.8327605978784,-28.63053214341078,-189.31326535610245,-75.83572429227907,-3.239926657860594
745,-495.36678152371775,-48.68654912545204,-193.25469166626107,-82.23791803511696,-3.249769596682469
746,-443.73314113007876,-30.05288351526705,-196.73656158641495,-83.14911727990287,-1.6270843426412462
747,-482.30212628305003,-51.124932421094705,-199.3702591274995,-82.44877146667989,-1.1425970713248295
748,-494.36562488043796,-60.88323874238729,-214.8540500668584,-75.00401490471931,-1.718243250431061
749,-623.8785413091911,-55.59806294516764,-203.4523503050583,-76.24778308210098,-3.3716981110554447
750,-575.476929100272,-24.125695190714616,-216.31409407317435,-75.69029436595432,-1.1744266965465977
751,-529.7318600667464,-35.538961484471656,-197.17271610080542,-72.04503873130787,-2.8888613552832174
752,-521.5282242217631,-36.25073919938541,-182.182934521102,-72.7610552528542,-3.637544316754808
753,-480.1718072492163,-33.38380746566571,-189.56077109300836,-73.17726253862222,-1.1590221709838342
754,-626.82335538907,-43.49029605956497,-197.8316210805938,-81.89040698379976,-2.966431949467147
755,-502.98865584256055,-36.81985083330297,-189.04782259132884,-72.69405974035351,-1.549484494722273
756,-520.076387667439,-39.316101607944326,-191.12567452443335,-84.35867447790794,-2.161504363276391
757,-431.1194869969885,-34.77561481992848,-207.1975124627825,-74.27950159401048,-1.0250954078335734
758,-540.5486334236566,-34.16099032035402,-193.27443454337433,-76.28213975647957,-2.9357574901167847
759,-479.679736861524,-48.69600416752746,-221.40125490473304,-79.58573304107625,0.382570894107002
760,-654.476979153475,-19.94718746536566,-205.0380874198502,-85.03216914548477,-1.2978641134467868
761,-533.8993930972001,-27.54220403606664,-202.95790142126108,-77.76265406762724,-1.8900865564413585
762,-481.34186038926913,-40.579683733468976,-178.50353043108248,-80.95575383570976,0.7149411989588716
763,-445.15722637840713,-45.852930387416365,-206.75836202336447,-78.33004335117938,-2.910022968479325
764,-620.2067483479875,-40.24847842902451,-202.2419313384828,-76.82577101541223,-1.8531030442073269
765,-612.6550502672649,-33.14705001279981,-204.78461553912047,-87.55431717790236,-2.946945700636386
766,-402.52147042280797,-31.642460649413817,-194.02364901469008,-69.45068424679266,-3.3524425117720074
767,-313.23758624310204,-47.14232031119918,-202.95475152868474,-75.89162805397167,-1.042567804528503
768,-440.4615352699164,-28.40620803235278,-205.04455926492415,-76.64129969435325,-2.2555692832375436
769,-365.8777380765531,-66.70396187835416,-217.1346088424701,-79.5730508270016,-1.3685385350565675
770,-544.804145614442,-33.763068790918595,-198.70807984220275,-82.45836321043517,-3.154906009539781
771,-575.5351479989749,-39.88014635191537,-205.75757722799182,-69.4307963622444,-2.179835309305724
772,-535.2349414590019,-27.50987574755813,-197.0156391310957,-82.32957634335014,-3.7901246352463915
773,-551.2608751450293,-38.32651871760766,-201.5351973585693,-75.028088948613,-2.5206626022365115
774,-640.6166881926745,-35.98320657563199,-209.993694775516,-75.39670429723083,-1.4033168034004786
775,-520.9706388445784,-31.14285557351357,-220.10897127087532,-80.61529222796233,-3.0074752653309944
776,-490.9270958708914,-24.5264571360101,-189.81361075174777,-80.63811805211215,-3.3409512186270547
777,-593.9296063203336,-50.664032075081025,-210.2360372822362,-75.55318563912728,-1.764043966619746
778,-709.9818137699525,-43.854063537545606,-214.21297030597643,-78.62073076448209,-2.9969275529179127
779,-660.6173833493409,-35.48894720017801,-201.14378532592391,-74.69007873253358,-0.40983029487089817
780,-489.35517685482336,-18.608545942743397,-188.43892339998723,-70.42910930080241,-2.1023668861595426
781,-591.6373019430475,-29.631886722771434,-200.10544510307466,-70.76990240661868,-1.320340518989974
782,-632.2023116991122,-23.502047553934897,-197.91745855265876,-72.60470700401838,-1.2383383519415536
783,-601.9160752691488,-41.0147028879585,-208.6628264237305,-80.24210200441307,-2.2586548885489885
784,-441.2833933362477,-62.344095977175314,-210.973490617548,-76.04396030437785,-1.488116967672579
785,-556.4459707877714,-45.96072403982021,-189.1568536118166,-72.01577336450981,-3.4603055849028754
786,-498.04273680233484,-45.453176596845104,-184.97807429323493,-73.19233674616244,-2.758085692036766
787,-646.8637060538333,-42.281270504173214,-196.65053741032838,-79.37942713420676,-2.2136763379752193
788,-445.91588321593514,-51.618434987321734,-181.47106470137908,-74.11815965169443,-1.5502062849432272
789,-315.9942419385494,-45.909248775102455,-200.72612404677002,-75.43757166291464,-3.9159490570865083
790,-404.25011578375677,-39.380598470762145,-188.70633994275315,-79.84947731196716,-1.5692595096761972
791,-674.2596819071983,-56.17791883860711,-178.06166001923512,-75.70524111727434,-2.369254770247936
792,-564.6601445201436,-35.15131318197678,-211.08729593195986,-69.6981284198376,-3.5833966271120112
793,-501.79162172736886,-48.647766388471716,-212.09901529015335,-79.24250055750173,-3.393674563358187
794,-597.1278214670449,-57.18886908943367,-205.47622947346366,-76.23081196090624,-2.2479210133868235
795,-437.4471633440746,-43.174851820094496,-193.84508545405473,-76.05955420985987,-3.396849549677324
796,-524.6325986073373,-35.48570504793133,-200.36185212048574,-71.70532845150268,-2.9364526515401033
797,-558.102129049219,-29.60014579800691,-194.2353608300416,-77.13640460652762,-2.4179611547425357
798,-563.5827487698592,-51.07512969948332,-214.25182381265182,-74.52626889279713,-2.343482467719993
799,-615.2605500707032,-41.14459199459779,-183.61743295068624,-81.4361435600534,-3.5399049350310094
800,-488.5805852716363,-26.448643420594024,-181.8959555817404,-73.01086879664314,-0.9116057358645013
801,-569.1322436894358,-48.52416728843348,-192.19883709768007,-77.25452804344341,-2.0450451991782326
802,-476.196224811786,-30.60955933332382,-215.85491668703918,-74.53637457889735,-3.113231733683519
803,-533.4490861525514,-37.399385907301365,-206.02864407929476,-67.95142506025095,-1.7184426882381658
804,-495.9296120966688,-41.37729984756133,-215.017727707207,-75.15255836277306,-2.0455108744415167
805,-472.393540529953,-46.17329882232767,-190.63560687139534,-73.4395356722063,-3.1315900423892726
806,-491.8517642473269,-50.96748374073912,-214.59494202673676,-83.75036364686409,-0.3858568537093415
