draw,all_cause,mental_disorder,cardiovascular,respiratory,self_harm
465,-360.26024072133646,-34.034760090840486,-147.52090158385298,-58.359217912009434,-2.132001567090459
466,-401.4905646190753,-18.64686568565349,-158.97151832365495,-56.24023463887593,-2.4341338163972894
467,-430.80456022458793,-20.282528637223876,-146.807545914828,-59.0340942300336,-3.3116044663893014
468,-485.43513310117527,-32.65458061822035,-169.0178435062583,-59.30828009906482,-2.329920746468026
469,-274.87860470780686,-35.170720360174855,-162.04473444645598,-55.152465141935444,-0.8215181977588759
470,-389.03932463095845,-25.74030784423811,-146.24133869005485,-57.06320997068376,-2.253102866985121
471,-387.72956708009804,-43.828500432144615,-140.5267637338122,-61.1578820875054,-1.0538427494422353
472,-419.6967801120855,-24.48976926993728,-142.72035178464856,-58.219297660284084,-2.642244242670868
473,-373.99425333258904,-24.23898781318312,-145.40203452063224,-62.645688837201114,-0.6401903776984774
474,-423.9712940560502,-16.065213742306927,-164.1672391817026,-54.08176173291156,-1.5332451937171867
475,-308.37006802057016,-32.21468503742257,-153.40882691534097,-56.40285193059571,-1.3766273524725148
476,-474.3370395345418,-24.1504269918541,-165.52294912097324,-55.111350512832594,-1.3089998365078044
477,-433.14953489730385,-36.42995268818223,-162.93626782716458,-57.24034890116651,-1.6079795750438381
478,-489.503089898316,-21.324489320636825,-150.5512889444976,-59.32468373624074,-1.0405678504183333
479,-363.69519802284685,-51.585930110917154,-142.61597975293876,-58.822730456498874,-0.99639885794909
480,-427.4278145595701,-21.07621381043124,-159.26840027931166,-60.22898897421114,-3.0305499601469172
481,-452.59584623105496,-38.59020521207889,-167.23217117017242,-64.5538135255762,-1.8629599569479796
482,-349.89727272213713,-26.242607276451597,-150.87945457783687,-59.92986893429587,-1.7285552891994744
483,-355.9071952794695,-25.718917259042094,-155.36986228964406,-64.83606972525894,-1.7614728202739505
484,-348.6566486966096,-27.174476249378134,-151.86589867700033,-58.30395442348149,-1.3331350738860717
485,-387.220786653179,-29.71136108488394,-150.0229386616564,-61.367228880110524,-0.5917062126704996
486,-365.80623677994566,-34.56832933443572,-144.19928956885013,-58.08979813960296,-1.9359072875375958
487,-367.3825784280394,-14.188631908865096,-155.78291688243533,-58.979835675917606,-2.2327391506125083
488,-435.48046186324257,-53.87356567576505,-151.48369042913995,-59.77144667230705,-1.2716169650544091
489,-362.89694113580924,-31.20276923803401,-168.64910744624626,-60.13241911717338,-1.5150605882553367
490,-392.65571684124643,-39.02166218809595,-136.63051784099736,-58.65173890951961,-1.914446790386134
491,-308.6804687488068,-29.68392798692069,-155.3509261927081,-58.53933741351529,-2.781278795415382
492,-326.22432366040147,-33.637875828918034,-149.80562849147933,-58.57223761372246,-2.4595805118468577
493,-355.2267596803493,-33.671792899636486,-142.7957753396909,-63.36065907286801,-1.5664713096322032
494,-448.66012599366877,-21.262548796976965,-146.7292550579809,-58.70483745045361,-0.059688801960296314
495,-423.18047409236465,-38.28095612335696,-165.05523991676026,-51.398298426100965,-2.825742143000605
496,-378.24647877100847,-39.610528380550434,-168.6232489808314,-54.00408870740082,-2.4634915787000184
497,-390.8821720265029,-31.47568488429076,-160.34749495412277,-60.686586520124365,-2.1156923249881157
498,-581.7786950425839,-26.037856518323192,-151.4473541494443,-55.77802407453592,-2.211202280378505
499,-378.77485970621854,-38.68983195957167,-149.84277891446465,-62.98049995759709,-2.486978468348875
500,-433.05933808256526,-35.46504296401112,-146.07244525112782,-54.39140894450941,-2.2027473801796855
501,-375.7642628096965,-30.76799638250945,-148.04517350913787,-62.79698834287825,-1.7387108195083592
502,-385.6358665444249,-25.173607265507428,-154.8275831095509,-57.30253324479073,-1.7214066188911692
503,-386.35361345248094,-35.12447908280798,-159.21423401651018,-65.63028509815082,-2.5345692979481593
504,-388.6824864583005,-28.918942912375936,-150.42928488273034,-58.870681806750724,-2.2907014706670563
505,-365.4878471392664,-16.741374697803515,-155.4902863304567,-51.10460670342652,-1.9053080298961234
506,-419.2831870106034,-28.226666210785364,-154.7418196927032,-66.39484140895917,-3.0759474837642635
507,-322.9840309700319,-20.308803510479603,-151.7156387886845,-56.182392190333516,-1.87723166010175
508,-444.3156433909812,-21.04931072941291,-156.47870792524841,-53.939855742126596,-3.2740356494081513
509,-485.5359850489415,-39.30542804630072,-159.07888297280874,-54.35486035451746,-1.307885954647024
510,-431.7654338700628,-33.63152243954996,-151.43276033644423,-59.667421888479375,-1.7838026742966056
511,-422.4982848055618,-22.912492070904587,-162.97898633543872,-55.342981426656316,-2.4484926038683072
512,-377.61719017472893,-40.83049334364205,-139.8212165452515,-66.20244138353145,-1.7603751403774395
513,-320.3458272831164,-41.08571064334778,-152.35922228668025,-55.83097863241859,-1.3650566095253818
514,-431.685247396575,-28.553454883196835,-137.54945776719907,-56.822654351125735,-1.9333353657394154
515,-313.15316288045483,-27.474334850454515,-161.2679507781954,-58.798126413372835,-2.2704626350715027
516,-433.28960622320585,-30.846760491808226,-135.66071571519265,-61.59374311358344,-1.3364014861028966
517,-240.9082130797808,-23.361108180383898,-150.73224818538603,-62.05796521314722,-2.428906554123878
518,-319.95038781044445,-32.52741428502935,-151.17771038573704,-59.38607367840213,-2.4437947536239837
519,-352.46536487977613,-26.185097979112303,-160.2058746134764,-60.29068740898834,-2.084084625017799
520,-377.0220510319531,-22.640651969213952,-158.76300217954554,-59.100330785262244,-0.5779979929385681
521,-377.46945820699705,-34.381158680098984,-154.68451759077803,-62.74483475447622,-1.4095296856529298
522,-382.57494519405884,-24.21409312031228,-162.09257097460522,-50.21885217201336,-2.389596028545201
523,-400.8054246332249,-34.765815656482715,-158.61310036605937,-61.624341203452374,-0.9763060935861764
524,-432.2799395356033,-35.68380395620727,-148.67479247708164,-61.82369859139402,-0.9788184859590914
525,-399.89561518996106,-30.1336135241052,-159.57806267139537,-53.05783559799694,-1.5915982579261756
526,-349.6460548438574,-27.644047270297914,-158.85301197603792,-60.300975351654515,-1.8237753721551664
527,-406.8642883688402,-23.60840676750301,-154.38441624686038,-58.48419300840873,-1.3954696692034747
528,-362.79705509851664,-13.4617794617461,-160.44490229417727,-62.402851073284154,-1.9743603664049503
529,-308.60478481540815,-31.450223933310493,-155.3503650169235,-59.098052884445565,-2.131477949840205
530,-406.3266968823702,-32.09711069030555,-144.6611691963025,-60.44085391477935,-2.6815166273942967
531,-412.14230231336467,-25.35957190730938,-155.17975884041098,-57.145467085628205,-2.0190669023763865
532,-342.4789103418799,-26.45386349527722,-166.7619886236423,-60.1752482273355,-1.0451039052719757
533,-393.92397789085965,-24.679839273697297,-157.77217046223447,-56.41347194103444,-3.2882445277857077
534,-486.0465466378975,-24.525053351819363,-153.86752015913132,-60.5499697021975,-2.152574287847236
535,-372.38228546414996,-27.367096828658713,-161.5038042459091,-56.83811234778727,-1.5878695770637727
536,-392.04637684146064,-36.01199839536083,-160.1619415453411,-61.834117435199836,-1.5476819790126346
537,-362.9152045746716,-36.937541514462254,-151.9180008206259,-58.24279230039169,-2.025098701178402
538,-376.058726683804,-42.12631618216703,-155.4371731890271,-66.21300738764039,-2.6961368219354687
539,-372.68956719124657,-35.33512848032462,-164.23887970715234,-58.839434630641364,-2.3649603329299453
540,-286.993479431379,-26.043608573805514,-150.7515541914744,-62.10751533701915,-0.5190767565131456
541,-403.8677626978556,-34.59751042772909,-154.06072353011433,-59.14671906531176,-0.8291600023451077
542,-444.83042021305965,-28.30338869069682,-164.63662787710342,-51.309928252162436,-1.102715274588718
543,-360.2692015581598,-19.778807929445843,-157.63635377446255,-54.44657016998837,-0.5376638211903269
544,-452.21038770854466,-28.640648043020512,-151.66785945358774,-55.72755711986067,-1.941740459334746
545,-332.25476974594426,-32.785591646972186,-167.91721161570695,-58.824523237846286,-1.7435217168765675
546,-449.9694560467417,-24.610462578952422,-156.8790315623622,-55.61059236074432,-2.3853615271290467
547,-451.98697437055495,-34.68515106443436,-151.6944269571392,-57.80627846757929,-2.5376296938693956
548,-346.1049385141705,-31.827241817984902,-154.58858931691955,-49.96276576701953,-2.6897896804398664
549,-330.57283816281614,-30.183728051558436,-153.55792873445432,-63.546747684167045,-3.166119196495076
550,-295.3398001040221,-35.86862126237146,-154.96047241172857,-56.45374431081575,-2.8580222804838233
551,-384.0401321639815,-32.155071295366284,-156.44973209626392,-59.000834729452876,-2.6358502313006174
552,-413.696077348327,-13.730470593331566,-152.55838094201647,-58.52282861239854,-1.5097549800917673
553,-323.7411005518322,-39.18794262010458,-153.30367587959276,-58.301202595141675,-1.1778162551401703
554,-354.8521103659417,-42.63786395946847,-157.7826682733266,-61.54306312581931,-3.5084721607926483
555,-443.53189500684323,-25.84695008768555,-149.6371151341442,-54.57991959316515,-1.8066291499174028
556,-308.13542142913803,-28.68098715197432,-150.26215213898683,-50.60587851397321,-2.07941056759554
557,-300.64512443447984,-29.33857685225619,-153.45828929669062,-56.8788781140091,-2.2025543460755235
558,-443.9995470855486,-43.62850733527221,-150.02995682188413,-59.491555541162256,-2.1688506018619953
559,-432.12927705600214,-22.8352863117545,-139.02122087473617,-57.26206064914067,-0.29412684577120424
560,-476.18576338677065,-40.845720477920494,-164.98372906888108,-55.03467873647305,-2.901888206570547
561,-318.1428889597966,-23.331964323925934,-146.2462274051447,-61.3163501708113,-2.3256650763811355
562,-379.8708080796305,-34.59276537156025,-158.27384835824492,-57.42076244366247,-0.6326840967544525
563,-430.0084477377459,-28.156062277578027,-167.92529831119276,-63.341204036693185,-1.171298909179346
564,-322.8448878743374,-24.165119145678645,-148.5642999070883,-55.35469550725092,-1.3348899079666285
565,-455.39355600741345,-11.115649587463857,-140.149732167167,-57.46484069544505,-2.068174664260944
566,-421.2800217469241,-30.19786347860094,-138.4441559649067,-61.83524077163538,-2.3612176333280606
567,-388.2146769973066,-19.861154870873253,-155.7578621516379,-60.61280760706387,-1.5842117835688416
568,-511.9202017805409,-38.09100548521004,-161.10309071032077,-58.05916629266569,-2.5420369839852874
569,-362.79528067036205,-31.769477869247353,-139.6033342046512,-59.78513384250806,-1.5725147174618783
570,-431.36563615614125,-19.304623274220457,-158.8224808339341,-58.67835601860978,-2.8119274212378875
571,-463.2893403433267,-55.76776569137653,-160.2326932872728,-55.62862091845654,-2.369740781858944
572,-391.2025518360311,-26.914915980542727,-153.0710611440373,-64.07628042458683,-1.9200042828641395
573,-505.3321778343425,-30.511214386052973,-161.03091403993184,-58.80530487225231,-1.5667816633411484
574,-381.80399618170503,-26.539931527810033,-153.21558773898292,-61.437328028368945,-1.8308213551607808
575,-409.41414645588526,-43.93103702700518,-139.89619521115614,-56.57629117038636,-2.816686946160677
576,-466.4051851467272,-33.02180774536439,-141.03154517523805,-56.51286965996662,-1.9159470152227585
577,-480.96962289151213,-17.92302960001912,-154.11662996945813,-56.28718170903308,-1.3771334312148205
578,-367.25993135190294,-53.9882850692587,-154.08577634490624,-57.905745308658965,-0.766707366418312
579,-356.58944402462646,-26.696698224308758,-150.88485420154908,-57.19393362343728,-1.2604260514001489
580,-318.99943374900687,-39.96308020296401,-158.86245264233588,-67.98931157240071,-1.9379000285447479
581,-398.6530269605678,-31.090977218029142,-151.3607645053825,-57.89783524413843,-3.1016027193488895
582,-445.6896029298314,-40.97494538965143,-146.47787039869007,-54.02148336589846,-1.789071723307616
583,-493.952673930556,-28.97381701426594,-149.4045667505623,-59.15709460269382,-2.440099247442516
584,-318.62417594201037,-24.662373209366542,-153.31784323926271,-55.950186343480496,-1.7761166257617107
585,-331.0383061022743,-18.745187174076047,-156.24708784229637,-55.937759852591725,-0.8831373010119897
586,-407.6864025764299,-19.577690925772234,-146.28369004034877,-60.28208196904425,-1.4295948403030672
587,-483.0859721147482,-30.235836174694782,-143.1173886698645,-55.26628654910563,-0.5616571797075733
588,-417.49809722134887,-24.525619795057207,-161.99782655951967,-56.52389708692926,-1.2458932823313276
589,-521.2389431534932,-35.20551041480134,-157.61009037302932,-59.6884263675084,-2.059667693000005
590,-301.9326978616546,-32.14991963913215,-158.3183845938635,-66.97301694395799,-1.9207593022022342
591,-402.2637932864691,-25.905032657158312,-144.90877890434382,-62.4221464224318,-1.3799043874151997
592,-519.9399850718336,-42.41706409307917,-165.68047508173095,-68.11209561460402,-2.417340142064959
593,-337.69745540039827,-39.30379870536897,-146.04798315925677,-58.117395622739586,-1.6124683178718722
594,-383.62693549531315,-42.039327731984834,-138.34347512120172,-66.28784692101992,-2.4058940179050343
595,-316.25119691062173,-41.60012490503871,-157.2833257038366,-54.96305835258248,-2.7073100587361965
596,-324.51612602692256,-19.884544680377015,-157.04304448548677,-63.81284906891899,-2.5872554533696057
597,-249.8420202498827,-25.728359273266033,-152.18415636869523,-53.34087623987567,-2.8160870006436167
598,-401.8867227469472,-31.426106019380907,-145.05150234902692,-59.380190000776985,-1.9315355424197131
599,-403.72799621223515,-22.798859483027076,-153.75069025261215,-55.8159774465151,-1.1862752288376377
600,-474.52024201877657,-27.479483844439343,-162.98123718536627,-59.02412425828732,-0.9461745390075222
601,-296.5617446261049,-33.630905468074104,-164.74087163877536,-59.95970569408602,-0.9794803047099716
602,-431.70686717061744,-35.64249321288587,-150.77266090363054,-67.20968256362524,-0.6869880242814236
603,-362.2952749893992,-24.617164449699096,-147.3694281308723,-61.67673909286962,-3.5008290077414785
604,-438.2484925787386,-26.144069652045022,-138.25328750354555,-59.281513717305636,-1.5505848930440045
605,-350.72839625335024,-20.929155902301748,-155.9980759949689,-63.04937466375664,-0.9920945275903776
606,-302.2261637676521,-31.699553756586518,-156.51799919715174,-53.77608103730094,-3.273053778261921
607,-371.25248120806526,-22.38746996096785,-148.69790269966737,-57.05261603626737,-1.0129327208166954
608,-473.8814854556448,-31.763064892131748,-146.97570807073905,-69.79773412417133,-2.332025409874788
609,-463.0454232383874,-33.943081033135435,-160.28231233738137,-57.13491154135935,-1.2175059209047157
610,-324.0624447372528,-33.00645133241026,-159.00310017153538,-60.079419971218506,-1.6549209463840568
611,-334.52064205202845,-34.89795023123747,-165.1626928953768,-55.23709764013674,-1.9769382222465786
612,-441.95865735051666,-21.117752096501082,-155.958254629997,-58.5702703868864,-2.5839091303404556
613,-471.52508487145,-27.730901115718005,-150.7555334466723,-57.07702118922036,-1.8550676963633723
614,-388.12393399080185,-30.89622968167766,-154.16255151392662,-59.106676359335296,-0.673757347529125
615,-439.93259010823505,-40.153943280642494,-153.5354337670037,-52.94763648461635,-2.1908042174972797
616,-366.97954921310554,-20.673764210922815,-143.14183465559225,-59.801050628398635,-1.0224431185235845
617,-368.79434425824746,-27.273121160869007,-144.97905446000348,-48.359325354392084,-2.7401561135455523
618,-446.41581606543525,-20.862622106198657,-152.05949300305946,-56.09763715306763,-1.0969409665409646
619,-491.73065816444307,-26.101900423342173,-165.03872355826906,-53.25234056815064,-1.0446983109349002
620,-364.0677129701521,-38.919892957395,-154.64226924615286,-58.03660749022794,-1.5332566994315775
621,-254.82725017766174,-32.647268539070616,-157.19822489390506,-55.055409105555306,-0.7775864359188994
622,-403.5209950265609,-38.38126285438626,-166.3578531081495,-60.28138909799901,-2.157439561932341
623,-437.4236800535781,-26.71990844475928,-140.17173070722885,-57.896225616750215,-1.8557704044561287
624,-429.99761441188184,-32.2325529556015,-156.2951079326966,-58.07751864464677,-1.5263261147668672
625,-399.9366672438361,-35.756507917044075,-164.02851575056224,-59.76929047252761,-2.361378226936743
626,-386.60120285273644,-29.919991845312175,-145.98480468191616,-56.256216527201744,-1.5572148216446384
627,-326.569214445309,-35.77740566217024,-142.87878701913036,-58.05823706980357,-0.45027197976775407
628,-494.52849394272494,-41.134594408884176,-148.11205043620092,-53.26612297677166,-2.167526542637379
629,-385.1041796973736,-31.052506187173826,-157.73022518074958,-57.37402858025081,-1.4735563247591619
630,-447.2049964174302,-35.73757452475804,-150.79263545579758,-60.08817865045644,-2.982340957973249
631,-400.00551677291736,-21.11722620721067,-154.19968268732427,-55.63119093736078,-0.8547293116190958
632,-397.4213215225249,-23.41282864931866,-165.96924198281096,-58.508421830233786,-2.5972951248151754
633,-535.264855104581,-31.197491517565716,-152.92162347538405,-54.75843431154056,-1.7368690365452284
634,-340.5992214244024,-41.72704552234064,-150.50407690386027,-57.01015108461184,-0.7834291811810925
635,-431.3623430466132,-13.00458792208049,-149.221998348257,-54.638136759673365,-1.1694393759143082
636,-423.0416193834858,-22.070837154017795,-146.18918372716868,-57.879631875994654,-2.4852193185538685
637,-320.7749241122217,-29.288917531381166,-156.9293243301332,-61.0608679981699,-1.5117100769714855
638,-320.46941517766066,-27.40527052710636,-157.83023226599462,-60.5078946611534,-1.177574009165493
639,-336.6743181968715,-33.551920097441375,-154.41068350856986,-58.00093787571132,-1.4989399946700073
640,-320.4080300060676,-37.37153384484776,-139.09883065224463,-57.508033292576485,-2.0660998459028916
641,-498.3867608276617,-25.72845194277257,-171.604063731035,-62.65998348173155,-2.729596359583149
642,-278.54381971464346,-23.56238510919075,-154.78896078045105,-64.52458936837448,-1.5376050418684295
643,-390.73624365052314,-19.42939958864948,-155.04843546892153,-59.79757380138712,-0.9128579789715894
644,-359.2691614933948,-39.60492388008741,-146.27245685138294,-50.74529201693177,-1.1967115057946347
645,-369.3884633934939,-38.68819271879011,-148.87215518231386,-61.44925707589188,-2.523276595487428
646,-463.7257617593141,-36.29267257861848,-165.57533678741515,-65.060643898772,-2.0344183038113397
647,-390.37301519079415,-34.131572418792125,-162.93396048862542,-54.53126823994299,-2.371984690127755
648,-393.52338613294535,-29.892008804778218,-155.11724115831063,-59.00109943220211,-1.9307634848913686
649,-340.93126023902016,-19.016681966255184,-137.66178637558647,-58.17587481367917,-1.967110068673588
650,-385.5960493014092,-22.203912389785458,-156.42372732705462,-59.82771567217061,-1.8797754356551029
651,-321.6347068325799,-46.38995703967065,-150.22663282627906,-61.78882130496941,-1.3579440669945475
652,-452.46148703573203,-25.929383486758475,-161.44378934444183,-55.38872757297493,-3.8535737162276233
653,-390.3256244515131,-20.304580230181113,-144.0464872134581,-61.72307795251542,-2.5662531080602577
654,-498.5590271570077,-41.44597075280685,-149.29861350796807,-58.822175013087715,-2.001797050002314
655,-410.32217502409986,-30.001862979863375,-143.12204359623277,-55.636790691210614,-1.3582371280490473
656,-401.6420002584768,-22.155513672978508,-149.77721445140185,-60.559485618381615,-2.4413434423019167
657,-370.5525083132162,-39.81273128445426,-152.24265922076017,-57.837409202538126,-0.9738230470075837
658,-384.32877008169964,-22.069853447056296,-141.31480126480218,-62.294374056529485,-1.5519343518447186
659,-438.02437973825425,-36.385876941098175,-145.9832140210707,-51.632635510252165,-3.0401941171027915
660,-446.273932366395,-33.1740069854417,-149.48024627322718,-59.80321542629802,-3.1135991925933992
661,-384.7499887978974,-40.19641502087418,-138.44747257940705,-60.73318529772051,-1.713483140718249
662,-439.64745221272153,-29.44017379936242,-148.82176370744799,-60.10765744735464,-1.4886518587624669
663,-511.0087201872013,-41.56032045345023,-155.49583307312366,-60.03971757632457,-1.6120515257005212
664,-412.8528794547539,-19.944920825487866,-157.23889396648423,-59.045486584748595,-2.703154975368989
665,-390.08103822231266,-44.99374036522256,-154.17382810163474,-56.76970971898052,-1.8542540693287148
666,-303.96844154196964,-35.60645313156017,-153.8550196280485,-62.96810208516562,-1.864053838139575
667,-408.86448236213397,-45.288141902383,-147.82768666931491,-65.27566129542825,-3.9144151341604103
668,-376.047908882202,-38.42882423476011,-140.69398942397447,-60.855452819507406,-0.910366584187991
669,-393.95666737436255,-27.090957434634284,-156.48125709472978,-61.14446607145819,-1.9160870102993293
670,-299.2322375874921,-34.596685057110115,-144.61076404507043,-62.599550905649984,-2.3015515643892157
671,-333.23988513286815,-40.53660639087403,-156.57820972024567,-54.63201506621207,-2.8740183144634606
672,-486.2045257910595,-38.78306585426279,-143.25799093320188,-66.4772174387713,-2.714264724981846
673,-513.2754390510142,-41.14719513894962,-150.39241301506914,-64.9705831995413,-1.611769500160593
674,-443.94403395162004,-25.570270213305573,-153.37921406984614,-55.021114628650864,-0.9755721013137549
675,-487.7324646344933,-35.86470154869653,-137.96718307499128,-62.72237729158929,-2.618438537575447
676,-486.80287969995993,-29.993693227695875,-159.61574158040048,-59.112081821143924,-1.695483050072543
677,-400.4477841275646,-35.33233211723774,-152.98038202548634,-59.745958260459425,-1.6010869440762865
678,-359.8154758232589,-28.26994618820988,-149.04775069115266,-58.28218783294735,-0.31676204069262415
679,-388.44954367877784,-17.57388465811933,-151.8249250521757,-61.99714053146336,-1.364642098118675
680,-431.69796393489224,-22.30639601888714,-157.98402049479228,-61.49991771784054,-2.050761669686285
681,-315.80961975026366,-33.35170093522111,-161.67031050346026,-58.165781924264415,-1.4159033550249256
682,-425.3256219270806,-31.483988111843008,-143.96343170538916,-57.15434155347521,-2.0198345405369156
683,-494.61573158956924,-25.956024370190253,-155.18084091929458,-59.509901553719985,-2.5623012927532995
684,-332.1340315121812,-20.81405986910374,-141.27142292450955,-63.09848398094903,-2.661060911946071
685,-304.64148712014065,-22.345257086872135,-159.8103949246946,-54.09470479319689,-1.6771398053312119
686,-391.6149815606605,-30.09130279113134,-161.77287594744902,-58.65119443597184,-1.5233211116523766
687,-285.55016477843793,-32.340568090008375,-166.90405670808693,-54.644170313271,-1.5065892028198686
688,-309.811866071819,-24.096619908616496,-151.5641879542935,-58.25359562289413,-1.1890993797273153
689,-390.0925737462798,-39.34964763289249,-148.46528124201834,-60.76893849385207,-2.175271240541599
690,-388.2543540328756,-39.13120345675323,-152.04735038419727,-60.655880802069625,-3.214791939709543
691,-378.1335639265414,-22.734435006398154,-135.766679764687,-59.42710980123472,-1.6571847883869941
692,-379.28804966900793,-37.60838045920615,-143.75363649472376,-56.78268475619951,-3.4575548369234927
693,-362.11135215017293,-32.02480906858569,-151.08653723716355,-59.666420631277965,-2.271088254271861
694,-347.7464442596035,-40.91854893013768,-155.8210084747721,-58.418518534507655,-0.8253895633472627
695,-447.192119894319,-33.199929048484606,-143.92557088327723,-55.17083221132338,-2.484873045270821
696,-340.99439418653225,-34.09226998373709,-167.48253065577697,-53.684373510829694,-0.9787037795551258
697,-350.84602027308415,-27.6504286832601,-145.86420232120736,-58.78763241983726,-1.5502614893201794
698,-297.68680347795714,-25.79026186968369,-153.4917862193748,-53.69262882571352,-0.9649987932090877
699,-348.5391620577423,-13.268625423227087,-147.8766679522378,-57.31166460295235,-1.960817235082436
700,-492.69600970995936,-48.08772683243176,-150.421182556684,-62.303699151113655,-1.3530202125696476
701,-268.25639796751796,-33.76106203731321,-164.8148662168319,-56.5634364104253,-1.1872666213336605
702,-382.61715421442193,-30.270747382364203,-151.33678321800355,-57.34967635468941,-2.2505391600572557
703,-328.6710384275282,-35.492315353019116,-142.9226132862975,-61.67836040841167,-2.023248549737734
704,-409.28368216847235,-39.690143154537026,-154.94767608751587,-55.922083195526106,-1.121284100122725
705,-408.24884722714455,-24.865580684383037,-157.05566000985868,-62.44343701467205,-2.0372862539381846
706,-348.92799754294634,-35.997782160321194,-142.60796317411564,-57.85317278010808,-2.6109397917909942
707,-476.61484613134274,-32.527046638820075,-145.5359663878237,-60.001948171420324,-2.6812417327061557
708,-368.6289530457121,-34.45348450103075,-161.0889013414611,-55.34482971115734,-3.5786234350410564
709,-296.7341280292372,-35.15068546790302,-163.08916804083205,-54.5206246036028,-2.2509535228953297
710,-323.79245309491915,-35.249126774934204,-158.21666161928746,-61.8214078597466,-1.6895968871967044
711,-456.9196714772446,-25.836207752375117,-168.92844292146998,-62.43023184740878,-1.1736891931069715
712,-467.60372232708835,-23.01397145033262,-153.14853026673507,-61.585502296556896,-1.8015322294115084
713,-427.4467259196022,-32.41957885300538,-151.16283309688504,-53.062580448002116,-0.1383025047285188
714,-365.70696679035274,-28.211832659683314,-136.6257167044723,-56.82807674555401,-1.7658094782083804
715,-466.4234253098431,-38.68269576866401,-146.29854843740642,-58.38404543799323,-2.1911546321981197
716,-296.3646972397231,-28.87681616844614,-153.97716101388247,-58.48774785918659,-2.613218952370607
717,-467.1258724668928,-36.68927811476768,-154.376978698784,-51.24474212471148,-2.2790655396705195
718,-415.00650373805536,-31.698115745249883,-156.2711105281623,-53.554471321703744,-2.5726516703308078
719,-454.72101515091185,-40.21261390579575,-144.88889165967743,-58.35942548465008,-0.6596598964932654
720,-492.6158500878769,-28.10661568678828,-148.94201841375303,-58.36853871349328,-1.0865192727463404
721,-424.8517063765263,-39.12239177901297,-159.91285583794817,-60.11402578434659,-1.6211381670669207
722,-348.77296043470943,-32.23990162511459,-155.6637598228318,-60.42915229804273,-2.071881017136375
723,-344.0280771269845,-31.681689516807594,-145.59212839560792,-59.947778530331846,-1.2944392290718751
724,-287.7599442841035,-34.686110784318316,-152.7708643136957,-61.05684732087958,-2.2938853707367635
725,-422.14956584865735,-35.59834282441409,-153.22452141940408,-63.61357110005886,-1.852699163311828
726,-418.0348561503363,-29.465903888562288,-151.99535563937883,-55.522699666026824,-0.7981435619413405
727,-433.9817057523786,-37.02908590231945,-150.6827817234143,-56.23668598607211,-1.8272433952941163
728,-526.3397664017733,-26.606101221210864,-156.96923619924496,-57.44471215833368,-2.9701918024927436
729,-319.24950390012776,-31.693885145139976,-150.1473198639163,-62.273055112065435,-2.9959316487976175
730,-410.36723911314056,-29.23833174539229,-160.81935642185954,-52.806437582415846,-2.6046919151707546
731,-501.93401158591604,-49.63429885851672,-158.69337963621084,-57.96364332596198,-1.0206953206074858
732,-373.5402897643523,-29.287103863082137,-152.08290616349814,-66.84451970841486,-2.6088621907305054
733,-364.45310533259016,-35.72161936234538,-161.4586138411694,-61.290988645348214,-1.7530969914093806
734,-375.58670308523176,-31.732645981737104,-145.49511010714824,-62.06093968265068,-2.3310292916490223
735,-457.72126521460547,-23.40882948170155,-153.83577794481397,-56.321091152439166,-1.5792076705521143
736,-299.4089801274789,-22.735436395558008,-155.96244653848453,-62.840705642688604,-0.7363829832060053
737,-506.2597294532866,-26.14665204789487,-151.84456337320034,-58.95552728548181,-1.0605510769104143
738,-475.35219102490544,-20.73064952402422,-147.8882808308706,-60.95011067744047,-2.0154945246678757
739,-330.51691965029323,-45.346709396545826,-147.90913508942177,-61.48385568543633,-2.5949877160578434
740,-300.13643800889446,-46.102671999540476,-156.4971124327136,-58.0440897160861,-0.619392255122032
741,-354.5223890245495,-35.79055846462945,-153.26449721609012,-56.881137254570824,-1.4169154887733937
742,-243.95127407497782,-39.422642698985676,-144.1860216189381,-59.574808458273026,-1.7002163959132222
743,-331.36656186182563,-26.375033336654873,-165.71147315567873,-60.639324120284414,-1.7729997275136782
744,-471.1037164042155,-22.62639301422559,-144.88372849138884,-58.34054144613447,-2.4683403462876767
745,-380.35408482886083,-38.42861390993966,-147.89052249080046,-63.24756470229553,-2.4758274209891433
746,-340.7752559416709,-23.748361969525465,-150.5464108219924,-63.94573396992767,-1.240563147727472
747,-370.3410706293846,-40.3471605354144,-152.55513136276426,-63.40912759991448,-0.871372658346196
748,-379.58681324289074,-48.01934579829304,-164.36110214465947,-57.70286353962891,-1.310008979212396
749,-478.7954525866965,-43.865171959699396,-155.6681979320467,-58.65645247387491,-2.5685669902065413
750,-441.73051137292447,-19.07161327645826,-165.47403653951798,-58.22904263987286,-0.8956328871638839
751,-406.687452714995,-28.073998829709712,-150.8790777869913,-55.43380916228197,-2.201254494078838
752,-400.4017689331584,-28.635002686413287,-139.44322592243108,-55.98293272287622,-2.7707334463796123
753,-368.7082575781482,-26.37506362407382,-145.07255454187808,-56.30211201020907,-0.8838918020132877
754,-481.0500930927331,-34.338221331784936,-151.3816335748898,-62.98128355998663,-2.2602769652772494
755,-386.19518584180696,-29.08352547757341,-144.68121628985278,-55.931554375621005,-1.1814419236054283
756,-399.28932094281146,-31.050473834944235,-146.2664086006601,-64.87242009440347,-1.6476027383166032
757,-331.10413953423796,-27.472294818056966,-158.5239500290237,-57.14733500203256,-0.7818075578112043
