id,Neighborhood_name,LSOA11CD,LSOA11NM,centroid_distance_m
2285,Havering,E01002335,Havering 009D,0.0124598483055095
2286,Havering,E01002336,Havering 008C,0.014619225226570158
2287,Havering,E01002337,Havering 012A,0.011218257401509404
2288,Havering,E01002338,Havering 009E,0.01325298707007664
2289,Havering,E01002339,Havering 008D,0.01397221908566135
2290,Havering,E01002340,Havering 009F,0.01510850079193117
2291,Havering,E01002341,Havering 008E,0.013318490236569077
2292,Havering,E01002342,Havering 030A,0.01271688543402134
2293,Havering,E01002343,Havering 029A,0.01275017154024498
2294,Havering,E01002344,Havering 029B,0.013071086784293657
2295,Havering,E01002345,Havering 030B,0.010490545255390215
2296,Havering,E01002346,Havering 030C,0.012352284357390712
2297,Havering,E01002347,Havering 030D,0.011949205400141936
2298,Havering,E01002348,Havering 029C,0.013052172134887333
2299,Havering,E01002349,Havering 029D,0.013057038630058934
2300,Havering,E01002350,Havering 016B,0.012519108482495765
2301,Havering,E01002351,Havering 016C,0.011733518055454854
2302,Havering,E01002352,Havering 016D,0.011794242569341242
2303,Havering,E01002353,Havering 013B,0.013169320244500344
2304,Havering,E01002354,Havering 012B,0.011871263088061726
2305,Havering,E01002355,Havering 014E,0.011770718411506058
2306,Havering,E01002356,Havering 013C,0.012614044025801109
2307,Havering,E01002358,Havering 016E,0.01190885278478441
2308,Havering,E01002359,Havering 020A,0.012523799150216843
2309,Havering,E01002360,Havering 020B,0.012427091193971028
2310,Havering,E01002361,Havering 020C,0.012425459077311763
2311,Havering,E01002362,Havering 022D,0.012654417122772006
2312,Havering,E01002363,Havering 020D,0.012194184584864088
2313,Havering,E01002364,Havering 023C,0.012781424683757455
2314,Havering,E01002365,Havering 023D,0.012721416795940028
2315,Havering,E01002366,Havering 023E,0.01211531991430743
2316,Havering,E01002367,Havering 020E,0.012423202295272195
2317,Havering,E01002368,Havering 028A,0.012145213343182781
2318,Havering,E01002369,Havering 028B,0.011469918603305061
2319,Havering,E01002370,Havering 028C,0.011220306091512046
2320,Havering,E01002371,Havering 028D,0.011554483894806079
2321,Havering,E01002372,Havering 027C,0.012237751509181976
2322,Havering,E01002373,Havering 027D,0.01146311747550902
2323,Havering,E01002374,Havering 027E,0.012144597750077516
2324,Havering,E01002375,Havering 028E,0.011346835523322269
2325,Havering,E01002376,Havering 012C,0.01138398190503094
2326,Havering,E01002377,Havering 010D,0.011963297476023652
2327,Havering,E01002378,Havering 010E,0.011810753957287364
2328,Havering,E01002379,Havering 012D,0.011699383355464162
2329,Havering,E01002380,Havering 012E,0.01238839445975791
2330,Havering,E01002381,Havering 012F,0.012783715550350249
2331,Havering,E01002382,Havering 014F,0.011785876443998642
2332,Havering,E01002383,Havering 010F,0.011554978522723478
2333,Havering,E01002384,Havering 019D,0.010886683193409873
2334,Havering,E01002385,Havering 024A,0.013050293180778133
2335,Havering,E01002386,Havering 022E,0.011549434923479871
2336,Havering,E01002387,Havering 024B,0.011990844019780227
2337,Havering,E01002388,Havering 024C,0.011893384281157701
2338,Havering,E01002389,Havering 024D,0.012093133465312747
2339,Havering,E01002390,Havering 024E,0.012618134866073572
2340,Havering,E01002391,Havering 018E,0.011940478245947182
2341,Hillingdon,E01002392,Hillingdon 020A,0.012026437783205631
2342,Hillingdon,E01002393,Hillingdon 020B,0.011598640894712709
2343,Hillingdon,E01002394,Hillingdon 021A,0.011935396299806156
2344,Hillingdon,E01002395,Hillingdon 021B,0.011021983970000518
2345,Hillingdon,E01002396,Hillingdon 026A,0.011599942421661007
2346,Hillingdon,E01002397,Hillingdon 021C,0.0118355334365536
2347,Hillingdon,E01002398,Hillingdon 021D,0.011993349894928755
2348,Hillingdon,E01002399,Hillingdon 021E,0.01151421332644842
2349,Hillingdon,E01002400,Hillingdon 024A,0.010803588047133515
2350,Hillingdon,E01002401,Hillingdon 024B,0.011020466254831336
2351,Hillingdon,E01002402,Hillingdon 024C,0.011032993429221217
2352,Hillingdon,E01002403,Hillingdon 024D,0.011390781365358194
2353,Hillingdon,E01002404,Hillingdon 024E,0.010953795049379761
2354,Hillingdon,E01002405,Hillingdon 027A,0.011210961300602246
2355,Hillingdon,E01002406,Hillingdon 027B,0.011590427240242252
2356,Hillingdon,E01002407,Hillingdon 030A,0.011685794300599277
2357,Hillingdon,E01002408,Hillingdon 019A,0.009594967978450922
2358,Hillingdon,E01002409,Hillingdon 019B,0.010694034948913772
2359,Hillingdon,E01002410,Hillingdon 017A,0.01076056033987941
2360,Hillingdon,E01002411,Hillingdon 022A,0.011120912163077973
2361,Hillingdon,E01002412,Hillingdon 017B,0.009829964746544071
2362,Hillingdon,E01002413,Hillingdon 022B,0.012541331651504495
2363,Hillingdon,E01002414,Hillingdon 015A,0.01010544751799007
2364,Hillingdon,E01002415,Hillingdon 010A,0.01197023105208028
2365,Hillingdon,E01002416,Hillingdon 008A,0.012594301089514877
2366,Hillingdon,E01002417,Hillingdon 008B,0.01163060435712464
2367,Hillingdon,E01002418,Hillingdon 006A,0.011805866082836515
2368,Hillingdon,E01002419,Hillingdon 006B,0.012026437560023565
2369,Hillingdon,E01002420,Hillingdon 008C,0.011647183068215036
2370,Hillingdon,E01002421,Hillingdon 008D,0.012134226011560889
2371,Hillingdon,E01002422,Hillingdon 018A,0.01153603253853522
2372,Hillingdon,E01002423,Hillingdon 018B,0.010428614958116235
2373,Hillingdon,E01002424,Hillingdon 018C,0.011892770084435667
2374,Hillingdon,E01002425,Hillingdon 018D,0.011118890016287014
2375,Hillingdon,E01002426,Hillingdon 021F,0.012034570858550859
2376,Hillingdon,E01002427,Hillingdon 018E,0.011241737208966943
2377,Hillingdon,E01002428,Hillingdon 018F,0.01104896327151147
2378,Hillingdon,E01002429,Hillingdon 019C,0.011083428515346938
2379,Hillingdon,E01002430,Hillingdon 007A,0.011964813380614666
2380,Hillingdon,E01002431,Hillingdon 006C,0.011615005662096292
2381,Hillingdon,E01002432,Hillingdon 006D,0.01149014203741955
2382,Hillingdon,E01002433,Hillingdon 004A,0.011948837878235287
2383,Hillingdon,E01002434,Hillingdon 007B,0.011777260980159729
2384,Hillingdon,E01002435,Hillingdon 007C,0.011427314889686414
2385,Hillingdon,E01002436,Hillingdon 004B,0.012334105754911498
2386,Hillingdon,E01002437,Hillingdon 006E,0.011660800128833174
2387,Hillingdon,E01002438,Hillingdon 003A,0.011452299389678658
2388,Hillingdon,E01002439,Hillingdon 003B,0.011880109651628423
2389,Hillingdon,E01002440,Hillingdon 003C,0.011728258191847593
2390,Hillingdon,E01002441,Hillingdon 003D,0.01231517549044451
2391,Hillingdon,E01002442,Hillingdon 003E,0.01170076675525716
2392,Hillingdon,E01002443,Hillingdon 032A,0.012183938071254738
2393,Hillingdon,E01002444,Hillingdon 031A,0.01221039163269366
2394,Hillingdon,E01002445,Hillingdon 029A,0.01306781152717073
2395,Hillingdon,E01002446,Hillingdon 031B,0.012411176896417768
2396,Hillingdon,E01002447,Hillingdon 031C,0.011960472274774715
2397,Hillingdon,E01002448,Hillingdon 032B,0.011536997275578205
2398,Hillingdon,E01002449,Hillingdon 032C,0.011440648346720504
2399,Hillingdon,E01002450,Hillingdon 014A,0.010937456400410377
2400,Hillingdon,E01002451,Hillingdon 014B,0.011834052695917493
2401,Hillingdon,E01002452,Hillingdon 014C,0.011376108566190998
2402,Hillingdon,E01002453,Hillingdon 014D,0.01167271081707234
2403,Hillingdon,E01002454,Hillingdon 014E,0.011134776470416805
2404,Hillingdon,E01002455,Hillingdon 019D,0.010756388800931105
2405,Hillingdon,E01002456,Hillingdon 017C,0.01062121150873986
2406,Hillingdon,E01002457,Hillingdon 019E,0.011017094659429528
2407,Hillingdon,E01002458,Hillingdon 011A,0.011828040647257225
2408,Hillingdon,E01002459,Hillingdon 011B,0.011730812586952695
2409,Hillingdon,E01002460,Hillingdon 011C,0.011622186072043907
2410,Hillingdon,E01002461,Hillingdon 013A,0.012404315251531163
2411,Hillingdon,E01002462,Hillingdon 011D,0.011886355449136273
2412,Hillingdon,E01002463,Hillingdon 013B,0.011699435432388279
2413,Hillingdon,E01002464,Hillingdon 011E,0.011216697599500948
2414,Hillingdon,E01002465,Hillingdon 009A,0.011654256894445639
2415,Hillingdon,E01002466,Hillingdon 010B,0.011457383361326361
2416,Hillingdon,E01002467,Hillingdon 009B,0.011322309901235748
2417,Hillingdon,E01002468,Hillingdon 010C,0.01127858132480261
2418,Hillingdon,E01002469,Hillingdon 010D,0.011588946882103202
2419,Hillingdon,E01002470,Hillingdon 007D,0.011377831987046437
2420,Hillingdon,E01002471,Hillingdon 008E,0.011545889073631334
2421,Hillingdon,E01002472,Hillingdon 002A,0.011779688493831136
2422,Hillingdon,E01002473,Hillingdon 001A,0.012065290598927057
2423,Hillingdon,E01002474,Hillingdon 002B,0.012349901304838373
2424,Hillingdon,E01002475,Hillingdon 001B,0.011164539498770302
2425,Hillingdon,E01002476,Hillingdon 001C,0.011272385457747166
2426,Hillingdon,E01002477,Hillingdon 001D,0.011872952315902182
2427,Hillingdon,E01002478,Hillingdon 002C,0.012209066688660626
2428,Hillingdon,E01002479,Hillingdon 004C,0.01176203438201587
2429,Hillingdon,E01002480,Hillingdon 004D,0.011895867413836622
2430,Hillingdon,E01002481,Hillingdon 004E,0.01234734875175347
2431,Hillingdon,E01002482,Hillingdon 001E,0.012093253689190401
2432,Hillingdon,E01002483,Hillingdon 002D,0.011685982230945845
2433,Hillingdon,E01002484,Hillingdon 002E,0.012231866310063682
2434,Hillingdon,E01002485,Hillingdon 002F,0.011932567212029165
2435,Hillingdon,E01002486,Hillingdon 028A,0.012217649610061197
2436,Hillingdon,E01002487,Hillingdon 028B,0.011999644910298863
2437,Hillingdon,E01002488,Hillingdon 030B,0.012259774019963223
2438,Hillingdon,E01002489,Hillingdon 030C,0.011655736809947005
2439,Hillingdon,E01002490,Hillingdon 030D,0.011679332552867653
2440,Hillingdon,E01002491,Hillingdon 032D,0.011945917274860898
2441,Hillingdon,E01002492,Hillingdon 030E,0.01250387570200369
2442,Hillingdon,E01002493,Hillingdon 032E,0.011778299701116846
2443,Hillingdon,E01002494,Hillingdon 009C,0.011892926337021985
2444,Hillingdon,E01002495,Hillingdon 010E,0.01227441117785097
2445,Hillingdon,E01002496,Hillingdon 033A,0.01136041637609352
2446,Hillingdon,E01002497,Hillingdon 033B,0.012125010694968071
2447,Hillingdon,E01002498,Hillingdon 033C,0.012471542375148668
2448,Hillingdon,E01002499,Hillingdon 033D,0.011269128191328652
2449,Hillingdon,E01002501,Hillingdon 026B,0.01245448303864829
2450,Hillingdon,E01002502,Hillingdon 026C,0.011925335162506602
2451,Hillingdon,E01002503,Hillingdon 027C,0.012234365297211162
2452,Hillingdon,E01002504,Hillingdon 027D,0.0110917610507694
2453,Hillingdon,E01002505,Hillingdon 026D,0.012296474476937786
2454,Hillingdon,E01002506,Hillingdon 027E,0.012049038486570181
2455,Hillingdon,E01002507,Hillingdon 027F,0.013112561417900761
2456,Hillingdon,E01002508,Hillingdon 026E,0.011834182237120424
2457,Hillingdon,E01002509,Hillingdon 017D,0.010688250011702573
2458,Hillingdon,E01002511,Hillingdon 017E,0.009665141016345656
2459,Hillingdon,E01002512,Hillingdon 013C,0.011886462087239275
2460,Hillingdon,E01002513,Hillingdon 013D,0.011490544948563166
2461,Hillingdon,E01002514,Hillingdon 015C,0.01192026157404963
2462,Hillingdon,E01002515,Hillingdon 015D,0.011863942241076121
2463,Hillingdon,E01002516,Hillingdon 013E,0.01221544550957414
2464,Hillingdon,E01002518,Hillingdon 022C,0.012744954330630894
2465,Hillingdon,E01002519,Hillingdon 022D,0.013341623260229349
2466,Hillingdon,E01002520,Hillingdon 016B,0.014111875531103124
2467,Hillingdon,E01002521,Hillingdon 016C,0.01251591317588584
2468,Hillingdon,E01002523,Hillingdon 016D,0.013510633704771784
2469,Hillingdon,E01002525,Hillingdon 029B,0.012781297648246039
2470,Hillingdon,E01002526,Hillingdon 028C,0.012488512981858862
2471,Hillingdon,E01002527,Hillingdon 031D,0.012408329803563364
2472,Hillingdon,E01002528,Hillingdon 028D,0.012637864546921958
2473,Hillingdon,E01002529,Hillingdon 029C,0.01219945276180862
2474,Hillingdon,E01002530,Hillingdon 029D,0.013204497631735932
2475,Hillingdon,E01002531,Hillingdon 029E,0.012201562090456584
2476,Hillingdon,E01002532,Hillingdon 028E,0.011722256826398783
2477,Hillingdon,E01002533,Hillingdon 005A,0.012009148739123256
2478,Hillingdon,E01002534,Hillingdon 005B,0.011462721893013533
2479,Hillingdon,E01002535,Hillingdon 007E,0.011100917393881058
2480,Hillingdon,E01002536,Hillingdon 009D,0.011538268175943993
2481,Hillingdon,E01002537,Hillingdon 009E,0.011674535893174378
2482,Hillingdon,E01002538,Hillingdon 005C,0.011971598928782318
2483,Hillingdon,E01002539,Hillingdon 005D,0.011754961697787107
2484,Hillingdon,E01002540,Hillingdon 020C,0.011100911746818617
2485,Hillingdon,E01002541,Hillingdon 023A,0.010897152329615523
2486,Hillingdon,E01002542,Hillingdon 020D,0.011371869007100901
2487,Hillingdon,E01002543,Hillingdon 020E,0.010785241741366476
2488,Hillingdon,E01002544,Hillingdon 023B,0.011534421126943906
2489,Hillingdon,E01002545,Hillingdon 023C,0.011593974162691355
2490,Hillingdon,E01002546,Hillingdon 023D,0.012500736794895816
2491,Hillingdon,E01002547,Hillingdon 023E,0.013052728289665643
2492,Hillingdon,E01002548,Hillingdon 025A,0.012344922253320149
2493,Hillingdon,E01002549,Hillingdon 025B,0.01198491657480143
2494,Hillingdon,E01002550,Hillingdon 022E,0.012900202655645588
2495,Hillingdon,E01002551,Hillingdon 025C,0.0120194084246877
2496,Hillingdon,E01002552,Hillingdon 025D,0.012280694462264619
2497,Hillingdon,E01002553,Hillingdon 025E,0.012500936584572813
2498,Hillingdon,E01002554,Hillingdon 022F,0.013175628152421178
2499,Hounslow,E01002555,Hounslow 022A,0.012836904185821172
2500,Hounslow,E01002556,Hounslow 022B,0.012598655890201475
2501,Hounslow,E01002557,Hounslow 023A,0.012238737828462272
2502,Hounslow,E01002558,Hounslow 023B,0.012752344078572486
2503,Hounslow,E01002559,Hounslow 023C,0.012431485550395591
2504,Hounslow,E01002560,Hounslow 023D,0.01239047206402426
2505,Hounslow,E01002561,Hounslow 023E,0.012223908403645284
2506,Hounslow,E01002562,Hounslow 003A,0.011782630503654535
2507,Hounslow,E01002563,Hounslow 006A,0.012182838745173454
2508,Hounslow,E01002564,Hounslow 003B,0.011752030710611839
2509,Hounslow,E01002565,Hounslow 006B,0.012185050494482838
2510,Hounslow,E01002566,Hounslow 003C,0.012243737182656884
2511,Hounslow,E01002567,Hounslow 006C,0.011620738390503984
2512,Hounslow,E01002568,Hounslow 003D,0.011835073513537301
2513,Hounslow,E01002569,Hounslow 001A,0.011252022141231053
2514,Hounslow,E01002570,Hounslow 001B,0.011367402829732778
2515,Hounslow,E01002571,Hounslow 007A,0.011127672474448286
2516,Hounslow,E01002572,Hounslow 007B,0.012070670547076076
2517,Hounslow,E01002573,Hounslow 001C,0.01163561949137703
2518,Hounslow,E01002574,Hounslow 001D,0.011639172326901037
2519,Hounslow,E01002575,Hounslow 001E,0.011405067862392428
2520,Hounslow,E01002576,Hounslow 008A,0.011904530951992402
2521,Hounslow,E01002577,Hounslow 007C,0.011657168255776887
2522,Hounslow,E01002578,Hounslow 007D,0.011924664138480222
2523,Hounslow,E01002579,Hounslow 008B,0.011993147772514612
2524,Hounslow,E01002580,Hounslow 008C,0.01217271875665207
2525,Hounslow,E01002581,Hounslow 008D,0.012023237613693843
2526,Hounslow,E01002582,Hounslow 008E,0.011896580410707116
2527,Hounslow,E01002583,Hounslow 013A,0.012806367866397
2528,Hounslow,E01002584,Hounslow 013B,0.012647546473247841
2529,Hounslow,E01002585,Hounslow 013C,0.013537962542252036
2530,Hounslow,E01002586,Hounslow 013D,0.013263694445343035
2531,Hounslow,E01002587,Hounslow 016A,0.013144368804884305
2532,Hounslow,E01002588,Hounslow 016B,0.013015393303101698
2533,Hounslow,E01002589,Hounslow 013E,0.012941368541449482
2534,Hounslow,E01002590,Hounslow 022C,0.012488505954147645
2535,Hounslow,E01002591,Hounslow 024A,0.011847574241911794
2536,Hounslow,E01002592,Hounslow 022D,0.013122245643632877
2537,Hounslow,E01002593,Hounslow 024B,0.012548884528649313
2538,Hounslow,E01002594,Hounslow 024C,0.011917092084541418
2539,Hounslow,E01002595,Hounslow 022E,0.013083228047160058
2540,Hounslow,E01002596,Hounslow 027A,0.01208016867946398
2541,Hounslow,E01002598,Hounslow 025B,0.01218982690610918
2542,Hounslow,E01002599,Hounslow 025C,0.012221448781151693
2543,Hounslow,E01002600,Hounslow 025D,0.011424079149212337
2544,Hounslow,E01002601,Hounslow 027B,0.011855567893600085
2545,Hounslow,E01002602,Hounslow 027C,0.011851711948424395
2546,Hounslow,E01002603,Hounslow 025E,0.012640437102185265
2547,Hounslow,E01002604,Hounslow 026A,0.01235964892687133
2548,Hounslow,E01002605,Hounslow 026B,0.012538205448120666
2549,Hounslow,E01002606,Hounslow 026C,0.012979697839539594
2550,Hounslow,E01002607,Hounslow 026D,0.012619263515857937
2551,Hounslow,E01002608,Hounslow 028A,0.013228297424872882
2552,Hounslow,E01002609,Hounslow 028B,0.012841644954897207
2553,Hounslow,E01002610,Hounslow 028C,0.012388976629318642
2554,Hounslow,E01002611,Hounslow 024D,0.012692984406589251
2555,Hounslow,E01002612,Hounslow 024E,0.012418827480840488
2556,Hounslow,E01002613,Hounslow 024F,0.01275595154930817
2557,Hounslow,E01002614,Hounslow 027D,0.012232796295393077
2558,Hounslow,E01002615,Hounslow 026E,0.01317492576825559
2559,Hounslow,E01002616,Hounslow 027E,0.012099818004370074
2560,Hounslow,E01002617,Hounslow 028D,0.013289982558053283
2561,Hounslow,E01002618,Hounslow 011A,0.012141086475001853
2562,Hounslow,E01002619,Hounslow 010A,0.012912707788796707
2563,Hounslow,E01002620,Hounslow 004A,0.01231029311696096
2564,Hounslow,E01002621,Hounslow 011B,0.011971788191185504
2565,Hounslow,E01002622,Hounslow 010B,0.012895466376453293
2566,Hounslow,E01002623,Hounslow 011C,0.012466773252701064
2567,Hounslow,E01002624,Hounslow 017A,0.01220519215618478
2568,Hounslow,E01002625,Hounslow 004B,0.012757736284259405
2569,Hounslow,E01002626,Hounslow 004C,0.012414212242949668
2570,Hounslow,E01002627,Hounslow 004D,0.012182041488454084
2571,Hounslow,E01002628,Hounslow 011D,0.011861942170375067
2572,Hounslow,E01002629,Hounslow 011E,0.012050695679723885
2573,Hounslow,E01002630,Hounslow 012A,0.012038468903433606
2574,Hounslow,E01002631,Hounslow 004E,0.013369502616334347
2575,Hounslow,E01002632,Hounslow 010C,0.013218238059530096
2576,Hounslow,E01002633,Hounslow 005A,0.012311567463439555
2577,Hounslow,E01002634,Hounslow 005B,0.012571104495051727
2578,Hounslow,E01002635,Hounslow 010D,0.01314632328191926
2579,Hounslow,E01002636,Hounslow 010E,0.01329235338065796
2580,Hounslow,E01002637,Hounslow 005C,0.012473798908990731
2581,Hounslow,E01002638,Hounslow 005D,0.012598544036458579
2582,Hounslow,E01002639,Hounslow 012B,0.012235192000824657
2583,Hounslow,E01002640,Hounslow 012C,0.01223209387617094
2584,Hounslow,E01002641,Hounslow 018A,0.012474699055791516
2585,Hounslow,E01002642,Hounslow 015A,0.011891148560466192
2586,Hounslow,E01002643,Hounslow 015B,0.012172785288652375
2587,Hounslow,E01002645,Hounslow 015C,0.011638989878429448
2588,Hounslow,E01002646,Hounslow 017B,0.012258185104422399
2589,Hounslow,E01002647,Hounslow 021A,0.011983594922661161
2590,Hounslow,E01002648,Hounslow 018C,0.01251643857733879
2591,Hounslow,E01002649,Hounslow 018D,0.01263284088193619
2592,Hounslow,E01002650,Hounslow 021B,0.012074470006651348
2593,Hounslow,E01002651,Hounslow 021C,0.012427944706960237
2594,Hounslow,E01002652,Hounslow 021D,0.012088356301844039
2595,Hounslow,E01002653,Hounslow 019A,0.011363164905234055
2596,Hounslow,E01002654,Hounslow 019B,0.011491176833936577
2597,Hounslow,E01002655,Hounslow 019C,0.011436249242161627
2598,Hounslow,E01002656,Hounslow 019D,0.01107315743983038
2599,Hounslow,E01002657,Hounslow 018E,0.012239880227353115
2600,Hounslow,E01002658,Hounslow 015D,0.012053282404441347
2601,Hounslow,E01002659,Hounslow 019E,0.011795154030718959
2602,Hounslow,E01002660,Hounslow 016C,0.012180369293526947
2603,Hounslow,E01002661,Hounslow 016D,0.012586290955074792
2604,Hounslow,E01002662,Hounslow 017C,0.01235605740178595
2605,Hounslow,E01002663,Hounslow 017D,0.01221556574079263
2606,Hounslow,E01002664,Hounslow 017E,0.012058809681044115
2607,Hounslow,E01002665,Hounslow 016E,0.01226738777226686
2608,Hounslow,E01002666,Hounslow 021E,0.01211267255925503
2609,Hounslow,E01002667,Hounslow 020A,0.011975301117350326
2610,Hounslow,E01002668,Hounslow 014A,0.012049398894403525
2611,Hounslow,E01002669,Hounslow 014B,0.011963667323570201
2612,Hounslow,E01002670,Hounslow 020B,0.011705445720358637
2613,Hounslow,E01002671,Hounslow 020C,0.011794816811842392
2614,Hounslow,E01002672,Hounslow 020D,0.011497968632871862
2615,Hounslow,E01002673,Hounslow 020E,0.011511405427297283
2616,Hounslow,E01002674,Hounslow 012D,0.011999909627179978
2617,Hounslow,E01002675,Hounslow 009A,0.012258951864286854
2618,Hounslow,E01002676,Hounslow 012E,0.011880994860420406
2619,Hounslow,E01002677,Hounslow 015E,0.012235753968385466
2620,Hounslow,E01002678,Hounslow 009B,0.012112778080493452
2621,Hounslow,E01002679,Hounslow 009C,0.011698084510267399
2622,Hounslow,E01002680,Hounslow 009D,0.011988982448513902
2623,Hounslow,E01002681,Hounslow 014C,0.012210604705776118
2624,Hounslow,E01002682,Hounslow 014D,0.012206408045374088
2625,Hounslow,E01002683,Hounslow 014E,0.012170320835576249
2626,Hounslow,E01002684,Hounslow 006D,0.011558965650749556
2627,Hounslow,E01002686,Hounslow 006E,0.012127592830833207
2628,Hounslow,E01002687,Hounslow 029A,0.012552287369528183
2629,Hounslow,E01002689,Hounslow 007E,0.011626323338614682
2630,Hounslow,E01002690,Hounslow 007F,0.01215647586050914
2631,Hounslow,E01002691,Hounslow 029B,0.011796893585213734
2632,Hounslow,E01002692,Hounslow 029C,0.012069293167667567
2633,Hounslow,E01002693,Hounslow 029D,0.011899644269148343
2634,Islington,E01002694,Islington 019A,0.012223850375247727
2635,Islington,E01002695,Islington 021A,0.011991115264840898
2636,Islington,E01002696,Islington 020A,0.011874432263128966
2637,Islington,E01002697,Islington 019B,0.012132448388670796
2638,Islington,E01002698,Islington 017A,0.012355908280844432
2639,Islington,E01002699,Islington 017B,0.01226700445299241
2640,Islington,E01002700,Islington 017C,0.012292519966715225
2641,Islington,E01002701,Islington 023A,0.011374396253726552
2642,Islington,E01002702,Islington 023B,0.011474805915401022
2643,Islington,E01002703,Islington 023C,0.011367651999084412
2644,Islington,E01002704,Islington 023D,0.01130795892841007
2645,Islington,E01002706,Islington 023E,0.011381731457696824
2646,Islington,E01002707,Islington 022B,0.01165163859006833
2647,Islington,E01002708,Islington 015A,0.01243350681964759
2648,Islington,E01002709,Islington 019C,0.012344632989196608
2649,Islington,E01002710,Islington 019D,0.012072025544917209
2650,Islington,E01002711,Islington 021B,0.011994441562171873
2651,Islington,E01002712,Islington 015B,0.012342852176690577
2652,Islington,E01002713,Islington 015C,0.01235759137309147
2653,Islington,E01002714,Islington 017D,0.01253633970122294
2654,Islington,E01002715,Islington 019E,0.012515500974830153
2655,Islington,E01002716,Islington 014A,0.012445160185132958
2656,Islington,E01002717,Islington 016A,0.01162583573769562
2657,Islington,E01002718,Islington 014B,0.012947438056680497
2658,Islington,E01002719,Islington 016B,0.011620940052299513
2659,Islington,E01002720,Islington 016C,0.012341802600594812
2660,Islington,E01002721,Islington 014C,0.012388967156363034
2661,Islington,E01002722,Islington 018A,0.012230245468303971
2662,Islington,E01002723,Islington 022C,0.011578140157347401
2663,Islington,E01002724,Islington 022D,0.011593579585531647
2664,Islington,E01002725,Islington 022E,0.011696038166406816
2665,Islington,E01002726,Islington 022F,0.01209935854902428
2666,Islington,E01002727,Islington 021C,0.011768338304958765
2667,Islington,E01002728,Islington 021D,0.012115575761229524
2668,Islington,E01002729,Islington 021E,0.012146529469775097
2669,Islington,E01002730,Islington 007A,0.011717245153477173
2670,Islington,E01002731,Islington 007B,0.012063190380688519
2671,Islington,E01002732,Islington 005A,0.011988376374408121
2672,Islington,E01002733,Islington 007C,0.0126995327687938
2673,Islington,E01002734,Islington 005B,0.012176790114078994
2674,Islington,E01002735,Islington 003A,0.012093530554267769
2675,Islington,E01002736,Islington 005C,0.012011728203923159
2676,Islington,E01002737,Islington 005D,0.012427864954544135
2677,Islington,E01002738,Islington 009A,0.01117302445540967
2678,Islington,E01002739,Islington 013A,0.011697328990359558
2679,Islington,E01002740,Islington 013B,0.010815381511025306
2680,Islington,E01002741,Islington 009B,0.012221387061579924
2681,Islington,E01002742,Islington 006A,0.012171797500403205
2682,Islington,E01002743,Islington 009C,0.012045498011463382
2683,Islington,E01002744,Islington 009D,0.011657050664133963
2684,Islington,E01002745,Islington 013C,0.0115628323375844
2685,Islington,E01002747,Islington 006B,0.012424575439115005
2686,Islington,E01002748,Islington 006C,0.012203364643371267
2687,Islington,E01002749,Islington 006D,0.012177209161064975
2688,Islington,E01002751,Islington 005E,0.011458654153441536
2689,Islington,E01002752,Islington 009E,0.011682042608904148
2690,Islington,E01002753,Islington 002A,0.011640087098423126
2691,Islington,E01002754,Islington 002B,0.011648582105770421
2692,Islington,E01002755,Islington 001A,0.01247448455761865
2693,Islington,E01002756,Islington 001B,0.013043894523430551
2694,Islington,E01002757,Islington 002C,0.011537485578346041
2695,Islington,E01002758,Islington 001C,0.012008848605742379
2696,Islington,E01002759,Islington 002D,0.011477734345694423
2697,Islington,E01002760,Islington 002E,0.011808614977703203
2698,Islington,E01002762,Islington 011C,0.012477607721570404
2699,Islington,E01002763,Islington 007D,0.0120546845908048
2700,Islington,E01002764,Islington 010A,0.012215698706458668
2701,Islington,E01002765,Islington 015D,0.012466033282153028
2702,Islington,E01002766,Islington 015E,0.012218175085090011
2703,Islington,E01002767,Islington 011D,0.012209462287104417
2704,Islington,E01002768,Islington 004A,0.011832581864931033
2705,Islington,E01002769,Islington 008A,0.012068859495554501
2706,Islington,E01002770,Islington 004B,0.011804613440869378
2707,Islington,E01002771,Islington 004C,0.011974710607683379
2708,Islington,E01002772,Islington 002F,0.011241314040572964
2709,Islington,E01002773,Islington 004D,0.011856527726044218
2710,Islington,E01002774,Islington 004E,0.012071174988694791
2711,Islington,E01002775,Islington 014D,0.011058516948201138
2712,Islington,E01002776,Islington 014E,0.012063529626238747
2713,Islington,E01002777,Islington 012A,0.012171004689991686
2714,Islington,E01002778,Islington 012B,0.011895293622811134
2715,Islington,E01002779,Islington 012C,0.012242511061080829
2716,Islington,E01002780,Islington 014F,0.011972917073373942
2717,Islington,E01002781,Islington 012D,0.011548564006635122
2718,Islington,E01002782,Islington 012E,0.012431102633084605
2719,Islington,E01002783,Islington 010B,0.011994239467590102
2720,Islington,E01002784,Islington 010C,0.01178383754091375
2721,Islington,E01002785,Islington 008B,0.012113281810314368
2722,Islington,E01002786,Islington 010D,0.011963837148767838
2723,Islington,E01002787,Islington 010E,0.011969336087966197
2724,Islington,E01002788,Islington 008C,0.011654367819901118
2725,Islington,E01002789,Islington 008D,0.011583120757773993
2726,Islington,E01002790,Islington 016D,0.012150905931583477
2727,Islington,E01002791,Islington 016E,0.011733140170502641
2728,Islington,E01002792,Islington 017E,0.012046342661339337
2729,Islington,E01002793,Islington 016F,0.011746611403705278
